p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene_symbol,Protein_ID,gene,swissprot_symbol,trembl_symbol,ncbi_symbol
4.735403413703495e-15,3.3719168517029807,0.101,0.007,1.1704023077309557e-10,7,KNTC1.1,evm.model.Ap13.2424,evm.TU.Ap13.2424,Kinetochore-associated protein 1,Kinetochore-associated protein 1,kinetochore-associated protein 1-like [Stylophora pistillata]
4.753314777445559e-15,2.433803524496227,0.201,0.032,1.1748292803934443e-10,7,PARP2,evm.model.Ap4.6797,evm.TU.Ap4.6797,Poly [ADP-ribose] polymerase 2,Poly [ADP-ribose] polymerase 2,poly [ADP-ribose] polymerase 2-like [Orbicella faveolata]
4.8709739680330586e-15,0.6597396721723521,0.732,0.544,1.2039099259390507e-10,7,CALM.12,evm.model.Ap6.1814,evm.TU.Ap6.1814,Calmodulin,Calmodulin mRNA,"Calmodulin, partial [Trichinella pseudospiralis]"
5.783319378247312e-15,2.420066365697527,0.151,0.021,1.4294052175276058e-10,7,CE295,evm.model.Ap8.2698,evm.TU.Ap8.2698,Centrosomal protein of 295 kDa,Centrosomal protein KIAA1731-like protein,centrosomal protein of 295 kDa-like isoform X1 [Orbicella faveolata]
6.129847797451003e-15,3.4379070303233124,0.117,0.02,1.5150531816179898e-10,7,NRP2.13,evm.model.Ap6.2566,evm.TU.Ap6.2566,Neuropilin-2,Sialidase,neuropilin-2-like [Orbicella faveolata]
6.337703212587188e-15,2.09105655514228,0.198,0.09,1.5664267260230495e-10,7,H5.1,evm.model.Ap12.1335,evm.TU.Ap12.1335,Histone H5,Histone H5,histone H1-delta-like [Orbicella faveolata]
6.72092932359094e-15,2.411684154649238,0.168,0.029,1.6611448916187367e-10,7,ATR,evm.model.Ap9.1747,evm.TU.Ap9.1747,Serine/threonine-protein kinase atr,serine/threonine-protein kinase ATR-like isoform X2,serine/threonine-protein kinase ATR-like [Stylophora pistillata]
6.758355688768548e-15,3.064985730758294,0.144,0.016,1.6703951920360344e-10,7,PRI2,evm.model.Ap3.2493,evm.TU.Ap3.2493,DNA primase large subunit,DNA primase large subunit,DNA primase large subunit-like [Orbicella faveolata]
1.6679058990570304e-14,2.376174931110264,0.128,0.014,4.1223962201093566e-10,7,HLTF,evm.model.Ap8.566,evm.TU.Ap8.566,Helicase-like transcription factor,Helicase-like transcription factor,helicase-like transcription factor [Stylophora pistillata]
1.8737821320760268e-14,2.8038695635334143,0.104,0.009,4.631239917639108e-10,7,CYAB,evm.model.Ap2.2316,evm.TU.Ap2.2316,Adenylate cyclase CyaB,Adenylate cyclase CyaB,uncharacterized protein LOC110054595 [Orbicella faveolata]
2.3474084747810417e-14,1.6277506993987534,0.309,0.09,5.801854786268822e-10,7,BAFB,evm.model.Ap13.2481,evm.TU.Ap13.2481,Barrier-to-autointegration factor B,Uncharacterized protein,barrier-to-autointegration factor-like [Orbicella faveolata]
2.991380015754617e-14,2.5839596648708034,0.171,0.026,7.393494846939111e-10,7,CCD61,evm.model.Ap13.1211,evm.TU.Ap13.1211,Coiled-coil domain-containing protein 61,Coiled-coil domain-containing protein 61,coiled-coil domain-containing protein 61-like [Orbicella faveolata]
3.388791337757365e-14,1.9941881779930795,0.245,0.06,8.375736670401103e-10,7,GRB1L.4,evm.model.Ap4.651,evm.TU.Ap4.651,GREB1-like protein,Uncharacterized protein,uncharacterized protein LOC110051160 isoform X1 [Orbicella faveolata]
4.912250385188209e-14,2.4018047913768275,0.191,0.033,1.2141118052031176e-9,7,CDAN1,evm.model.Ap13.218,evm.TU.Ap13.218,Codanin-1,Pantetheinase,codanin-1-like [Stylophora pistillata]
9.452323985672096e-14,2.0936750329166043,0.191,0.036,2.3362363962987153e-9,7,CETN1,evm.model.Ap5.380,evm.TU.Ap5.380,Centrin-1,Predicted protein (Fragment),caltractin isoform X2 [Orbicella faveolata]
9.600823433779572e-14,1.8594093189632832,0.275,0.059,2.372939519892959e-9,7,SET,evm.model.Ap1.2596,evm.TU.Ap1.2596,Protein SET,Predicted protein,protein SETSIP-like [Orbicella faveolata]
1.1921584878806943e-13,1.7203529748103021,0.282,0.075,2.946538918645924e-9,7,SLX4,evm.model.Ap5.1021,evm.TU.Ap5.1021,Structure-specific endonuclease subunit SLX4,Structure-specific endonuclease subunit SLX4,uncharacterized protein LOC110068894 [Orbicella faveolata]
1.2613288806111021e-13,1.5076413801799933,0.282,0.072,3.1175004613184e-9,7,ESF1,evm.model.Ap11.271,evm.TU.Ap11.271,ESF1 homolog,ESF1-like,ESF1 homolog [Stylophora pistillata]
1.8026737799864602e-13,2.4733861188192163,0.178,0.032,4.455488514614535e-9,7,DNJC9,evm.model.Ap7.2916,evm.TU.Ap7.2916,DnaJ homolog subfamily C member 9,DnaJ-like subfamily C member 9,dnaJ homolog subfamily C member 9-like [Orbicella faveolata]
2.04946619406851e-13,2.2228523252709698,0.154,0.021,5.065460645259729e-9,7,evm.TU.Ap13.1500,evm.model.Ap13.1500,evm.TU.Ap13.1500,NA,Uncharacterized protein,uncharacterized protein LOC110069548 [Orbicella faveolata]
2.236437891394764e-13,1.8997509400665287,0.245,0.071,5.527579892371299e-9,7,DYH1,evm.model.Ap2.2141,evm.TU.Ap2.2141,"Dynein heavy chain 1, axonemal","Dynein heavy chain 1, axonemal","LOW QUALITY PROTEIN: dynein heavy chain 1, axonemal-like [Stylophora pistillata]"
2.3276070515637546e-13,2.886721503658385,0.128,0.015,5.752913588644976e-9,7,CNTLN,evm.model.Ap14.1127,evm.TU.Ap14.1127,Centlein,Centlein,centlein-like isoform X1 [Orbicella faveolata]
2.365582597285506e-13,1.9554090360700962,0.171,0.031,5.846773947450857e-9,7,CNDG2,evm.model.Ap7.1131,evm.TU.Ap7.1131,Condensin-2 complex subunit G2,Condensin-2 complex subunit G2,PREDICTED: condensin-2 complex subunit G2-like [Acropora digitifera]
5.68014269517678e-13,2.5534957068142488,0.138,0.018,1.403904068539893e-8,7,PIBF1,evm.model.Ap5.621,evm.TU.Ap5.621,Progesterone-induced-blocking factor 1,Predicted protein,progesterone-induced-blocking factor 1-like [Orbicella faveolata]
5.956775476810255e-13,1.9681115862143495,0.205,0.051,1.4722766268484227e-8,7,WRN.11,evm.model.Ap2.3148,evm.TU.Ap2.3148,Werner syndrome ATP-dependent helicase homolog,Werner syndrome ATP-dependent helicase-like isoform X1,Werner syndrome ATP-dependent helicase-like [Stylophora pistillata]
7.030573091781342e-13,2.1328856150272815,0.215,0.046,1.7376764453646767e-8,7,SMC1A.2,evm.model.Ap5.1120,evm.TU.Ap5.1120,Structural maintenance of chromosomes protein 1A,Structural maintenance of chromosomes protein,structural maintenance of chromosomes protein 1A-like isoform X1 [Orbicella faveolata]
1.2687601712592294e-12,2.2171691372585336,0.134,0.019,3.1358676392843113e-8,7,APEX1,evm.model.Ap6.1950,evm.TU.Ap6.1950,DNA-(apurinic or apyrimidinic site) lyase,DNA-(Apurinic or apyrimidinic site) lyase,uncharacterized protein LOC111325845 [Stylophora pistillata]
1.6056167493991546e-12,3.257639984066003,0.128,0.013,3.9684423578149504e-8,7,FANCM,evm.model.Ap13.3053,evm.TU.Ap13.3053,Fanconi anemia group M protein,Fanconi anemia group M protein-like,Fanconi anemia group M protein-like isoform X1 [Orbicella faveolata]
1.7898100402143674e-12,2.424182132168273,0.154,0.024,4.42369449539383e-8,7,MTBP,evm.model.Ap4.6059,evm.TU.Ap4.6059,Mdm2-binding protein,Mdm2-binding protein,mdm2-binding protein-like [Stylophora pistillata]
1.9778487453424434e-12,1.8296717987425715,0.225,0.056,4.888450958988383e-8,7,M18BP,evm.model.Ap13.2723,evm.TU.Ap13.2723,Mis18-binding protein 1,Mis18-binding protein 1,titin homolog [Orbicella faveolata]
2.4250931657983996e-12,2.512475414054029,0.164,0.028,5.993860268587325e-8,7,CNTRB,evm.model.Ap8.253,evm.TU.Ap8.253,Centrobin,Centrobin,protein FAM184A-like [Orbicella faveolata]
2.472817080734942e-12,2.8670968201476503,0.131,0.016,6.111814696744483e-8,7,ANR12,evm.model.Ap4.6744,evm.TU.Ap4.6744,Ankyrin repeat domain-containing protein 12,Ankyrin repeat domain-containing protein 11,uncharacterized protein LOC110062937 [Orbicella faveolata]
3.146132814405718e-12,2.263897990006668,0.174,0.034,7.775981864085173e-8,7,SMC1A.1,evm.model.Ap5.1124,evm.TU.Ap5.1124,Structural maintenance of chromosomes protein 1A,Structural maintenance of chromosomes protein,structural maintenance of chromosomes protein 1A-like isoform X1 [Orbicella faveolata]
3.847774917388596e-12,1.9486229083010784,0.221,0.055,9.510160485817653e-8,7,RIF1,evm.model.Ap7.2583,evm.TU.Ap7.2583,Telomere-associated protein RIF1,Telomere-associated protein RIF1,telomere-associated protein RIF1-like isoform X3 [Stylophora pistillata]
4.11562357635304e-12,3.178947822528193,0.101,0.01,1.0172175231314174e-7,7,CDC23,evm.model.Ap2.409,evm.TU.Ap2.409,Cell division cycle protein 23 homolog,Cell division cycle protein 23-like,cell division cycle protein 23 homolog [Orbicella faveolata]
4.324256915800909e-12,2.87838741472528,0.134,0.019,1.0687833393093527e-7,7,RFA2,evm.model.Ap3.528,evm.TU.Ap3.528,Replication protein A 32 kDa subunit,Replication protein A 32 kDa subunit,replication protein A 32 kDa subunit-B-like [Stylophora pistillata]
4.547771218479972e-12,2.7242584373261423,0.141,0.022,1.1240271343595098e-7,7,BRCA1.2,evm.model.Ap7.2029,evm.TU.Ap7.2029,Breast cancer type 1 susceptibility protein homolog,Breast cancer type 1 susceptibility protein-like,breast cancer type 1 susceptibility protein homolog [Orbicella faveolata]
5.2617511065422184e-12,2.3296154899760513,0.164,0.026,1.3004944034929747e-7,7,NAA40,evm.model.Ap13.3163,evm.TU.Ap13.3163,N-alpha-acetyltransferase 40,N-alpha-acetyltransferase 40,N-alpha-acetyltransferase 40-like [Stylophora pistillata]
5.714294465312145e-12,2.0350416754339804,0.181,0.042,1.4123450200465498e-7,7,AXDN1,evm.model.Ap1.2279,evm.TU.Ap1.2279,Axonemal dynein light chain domain-containing protein 1,Axonemal dynein light chain domain-containing protein 1,axonemal dynein light chain domain-containing protein 1-like [Stylophora pistillata]
6.276874372106879e-12,1.7317251793823871,0.218,0.058,1.551392269809936e-7,7,CDK5,evm.model.Ap7.2362,evm.TU.Ap7.2362,Cyclin-dependent-like kinase 5,Cyclin-dependent kinase 5,cyclin-dependent-like kinase 5 [Orbicella faveolata]
6.971901981096018e-12,1.685464305971089,0.205,0.052,1.723175293647692e-7,7,evm.TU.Ap12.1347.evm.TU.Ap12.1355,NA,NA,NA,NA,NA
7.578975455140843e-12,1.8693865179539684,0.221,0.055,1.8732195734926108e-7,7,XPC,evm.model.Ap10.738,evm.TU.Ap10.738,DNA repair protein complementing XP-C cells homolog,DNA repair protein,DNA repair protein complementing XP-C cells homolog [Stylophora pistillata]
7.957291707940877e-12,1.568779699307666,0.181,0.057,1.966724218534667e-7,7,MICAL,evm.model.Ap1.4084,evm.TU.Ap1.4084,[F-actin]-monooxygenase Mical,Protein-methionine sulfoxide oxidase MICAL2,Protein-methionine sulfoxide oxidase MICAL2 [Stylophora pistillata]
1.1095283025570484e-11,1.2238115365988689,0.346,0.14,2.7423101526000006e-7,7,EEA1,evm.model.Ap10.584,evm.TU.Ap10.584,Early endosome antigen 1,Early endosome antigen 1,Early endosome antigen 1 [Stylophora pistillata]
1.3423802167915417e-11,3.0774329674637166,0.128,0.015,3.3178269438219747e-7,7,evm.TU.Ap10.318,evm.model.Ap10.318,evm.TU.Ap10.318,NA,Uncharacterized protein,uncharacterized protein LOC110068614 [Orbicella faveolata]
1.627866839276393e-11,2.4324076283836384,0.158,0.024,4.0234356799555325e-7,7,RFC4,evm.model.Ap8.62,evm.TU.Ap8.62,Replication factor C subunit 4,Replication factor C subunit 4,replication factor C subunit 4-like [Stylophora pistillata]
1.687640978832857e-11,1.5190917902638352,0.349,0.13,4.17117344328329e-7,7,PUR6,evm.model.Ap5.2450,evm.TU.Ap5.2450,Multifunctional protein ADE2,Multifunctional protein ADE2,multifunctional protein ADE2-like [Orbicella faveolata]
2.2247435650209957e-11,1.9666946455164118,0.128,0.02,5.498676195305893e-7,7,DYST.2,evm.model.Ap9.2665,evm.TU.Ap9.2665,Dystonin,Interaptin,uncharacterized protein LOC110049135 [Orbicella faveolata]
2.958030885468633e-11,2.2818815072417706,0.161,0.029,7.311069136524274e-7,7,TNI3K.1,evm.model.Ap12.2715,evm.TU.Ap12.2715,Serine/threonine-protein kinase TNNI3K,Ubiquitin carboxyl-terminal hydrolase CYLD,probable serine/threonine-protein kinase drkD [Orbicella faveolata]
3.0711624159524945e-11,2.316492076049578,0.151,0.023,7.590685027268185e-7,7,CENNA,evm.model.Ap4.5805,evm.TU.Ap4.5805,Centromere protein N-A,Centromere protein N,centromere protein N-like isoform X2 [Orbicella faveolata]
3.275409960817983e-11,1.6478991737024669,0.235,0.071,8.095503259157727e-7,7,CC020,evm.model.Ap10.2088,evm.TU.Ap10.2088,Uncharacterized protein C3orf20,Galactosylceramide sulfotransferase,uncharacterized protein LOC110065606 isoform X1 [Orbicella faveolata]
4.9445648990017885e-11,1.6565123902398935,0.185,0.05,1.222098660437282e-6,7,evm.TU.Ap8.1556,evm.model.Ap8.1556,evm.TU.Ap8.1556,NA,Predicted protein,PREDICTED: uncharacterized protein LOC109619143 [Crassostrea gigas]
4.9662396180996876e-11,2.3711678114280614,0.124,0.016,1.2274557840095188e-6,7,RADX,evm.model.Ap7.2436,evm.TU.Ap7.2436,RPA-related protein RADX,Uncharacterized protein CXorf57,uncharacterized protein CXorf57 homolog isoform X1 [Orbicella faveolata]
5.280089000185396e-11,1.6889955937554537,0.164,0.087,1.3050267972858225e-6,7,evm.TU.Ap9.883,evm.model.Ap9.883,evm.TU.Ap9.883,NA,Uncharacterized protein,uncharacterized protein LOC111344425 [Stylophora pistillata]
6.800887898560145e-11,2.605384927538275,0.138,0.02,1.6809074530081253e-6,7,DPOE4,evm.model.Ap14.1685,evm.TU.Ap14.1685,DNA polymerase epsilon subunit 4,DNA polymerase epsilon subunit 4,DNA polymerase epsilon subunit 4-like [Orbicella faveolata]
9.075210342574905e-11,2.83872091429972,0.134,0.018,2.2430289882708135e-6,7,PRI1.1,evm.model.Ap11.1029,evm.TU.Ap11.1029,DNA primase small subunit,DNA primase small subunit,DNA primase small subunit-like [Stylophora pistillata]
1.3631442415524137e-10,1.929591385139265,0.124,0.02,3.3691473074209456e-6,7,MPIP1,evm.model.Ap2.396,evm.TU.Ap2.396,M-phase inducer phosphatase 1,Arylsulfatase J,M-phase inducer phosphatase-like [Orbicella faveolata]
1.48135997325686e-10,1.5541042898223925,0.201,0.055,3.6613293099016555e-6,7,FANCI,evm.model.Ap2.902,evm.TU.Ap2.902,Fanconi anemia group I protein,Fanconi anemia group I protein,Fanconi anemia group I protein-like [Stylophora pistillata]
1.602541318811499e-10,2.9185774222190997,0.107,0.014,3.960841123574501e-6,7,evm.TU.Ap12.2568.evm.TU.Ap12.2570,NA,NA,NA,NA,NA
1.841666306235581e-10,2.0788367728196833,0.148,0.034,4.551862442491862e-6,7,BAT1.4,evm.model.Ap4.5859,evm.TU.Ap4.5859,"b(0,+)-type amino acid transporter 1","B(0,+)-type amino acid transporter 1","b(0,+)-type amino acid transporter 1-like [Stylophora pistillata]"
2.489160176656727e-10,2.450317570851186,0.128,0.021,6.152208292624767e-6,7,FGT1,evm.model.Ap8.579,evm.TU.Ap8.579,Protein FORGETTER 1,Protein strawberry notch-like 1,protein FORGETTER 1-like [Orbicella faveolata]
2.597981674386858e-10,2.2685387597123263,0.117,0.016,6.421171506414558e-6,7,evm.TU.Ap4.6633,evm.model.Ap4.6633,evm.TU.Ap4.6633,NA,Transcription factor MBP1,uncharacterized protein LOC111321069 isoform X2 [Stylophora pistillata]
3.6441480640531915e-10,0.7972374272181126,0.396,0.218,9.006876355113868e-6,7,RIMB1.2,evm.model.Ap2.1328,evm.TU.Ap2.1328,Peripheral-type benzodiazepine receptor-associated protein 1,Janus kinase and microtubule-interacting protein 3,titin homolog isoform X5 [Orbicella faveolata]
4.084565378208756e-10,1.4698751161249823,0.232,0.077,1.0095411788780762e-5,7,SFI1,evm.model.Ap2.2055,evm.TU.Ap2.2055,Protein SFI1 homolog,Protein SFI1-like,protein SFI1 homolog isoform X1 [Stylophora pistillata]
5.055388063094245e-10,0.8866670684446363,0.423,0.238,1.2494897136743735e-5,7,TDRD1,evm.model.Ap3.2057,evm.TU.Ap3.2057,Tudor domain-containing protein 1,Tudor domain-containing protein 1,uncharacterized protein LOC110067648 [Orbicella faveolata]
5.471003398861842e-10,1.7535243573041108,0.205,0.049,1.3522132000626928e-5,7,XPO2,evm.model.Ap3.2442,evm.TU.Ap3.2442,Exportin-2,Exportin-2,exportin-2-like [Stylophora pistillata]
5.59847392705744e-10,0.7502435288994516,0.487,0.265,1.3837188158115168e-5,7,MY18A,evm.model.Ap3.1755,evm.TU.Ap3.1755,Unconventional myosin-XVIIIa,Unconventional myosin-XVIIIa,unconventional myosin-XVIIIa-like [Stylophora pistillata]
5.653868840122283e-10,2.2928935423850167,0.134,0.026,1.3974102225246235e-5,7,PMS1,evm.model.Ap7.860,evm.TU.Ap7.860,PMS1 protein homolog 1,PMS1 protein-like 1,PMS1 protein homolog 1-like [Stylophora pistillata]
6.039570029686556e-10,2.4614580724291804,0.124,0.02,1.4927401285373292e-5,7,evm.TU.Ap7.980,evm.model.Ap7.980,evm.TU.Ap7.980,NA,Uncharacterized protein,flocculation protein FLO11-like [Orbicella faveolata]
6.251766926368819e-10,1.5086043951658725,0.275,0.095,1.545186713521317e-5,7,RBBP7,evm.model.Ap6.2537,evm.TU.Ap6.2537,Histone-binding protein RBBP7,Histone-binding protein RBBP7,Histone-binding protein RBBP7 [Stylophora pistillata]
6.733760544866733e-10,0.9381950496425899,0.507,0.277,1.664316256269262e-5,7,evm.TU.Ap6.919,evm.model.Ap6.919,evm.TU.Ap6.919,NA,Uncharacterized protein,protein bfr2-like [Stylophora pistillata]
7.619529018906078e-10,2.133859242747633,0.144,0.028,1.8832427923128263e-5,7,RFC3.1,evm.model.Ap5.2759,evm.TU.Ap5.2759,Replication factor C subunit 3,Replication factor C subunit 3,replication factor C subunit 3-like [Orbicella faveolata]
8.546881431636309e-10,1.5157329649585467,0.185,0.051,2.1124472146432302e-5,7,CC150,evm.model.Ap6.241,evm.TU.Ap6.241,Coiled-coil domain-containing protein 150,Coiled-coil domain-containing protein 150,coiled-coil domain-containing protein 150-like [Orbicella faveolata]
9.359113086461551e-10,0.6306424016434824,0.678,0.477,2.313198390449837e-5,7,ELP,evm.model.Ap7.2899,evm.TU.Ap7.2899,EGF and laminin G domain-containing protein (Fragment),Contactin-associated protein-like 2,EGF and laminin G domain-containing protein-like [Orbicella faveolata]
1.0281806740459622e-9,1.9758683741285947,0.191,0.041,2.5412513539720002e-5,7,evm.TU.Ap1.2716,evm.model.Ap1.2716,evm.TU.Ap1.2716,NA,Uncharacterized protein,uncharacterized protein LOC110042972 [Orbicella faveolata]
1.094743597661872e-9,1.5873502197908196,0.174,0.058,2.7057682759810828e-5,7,SAMH1.1,evm.model.Ap4.3456,evm.TU.Ap4.3456,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,Uncharacterized protein,PREDICTED: uncharacterized protein LOC107327544 [Acropora digitifera]
1.2354561889145231e-9,0.813079726724051,0.403,0.198,3.053553516521135e-5,7,PB1.1,evm.model.Ap10.842,evm.TU.Ap10.842,Protein polybromo-1,Predicted protein (Fragment),LOW QUALITY PROTEIN: protein polybromo-1-like [Stylophora pistillata]
1.6140155367969798e-9,1.2834391833700343,0.292,0.117,3.9892008007474157e-5,7,CE290,evm.model.Ap2.2313,evm.TU.Ap2.2313,Centrosomal protein of 290 kDa,Centrosomal protein of 290 kDa,centrosomal protein of 290 kDa-like [Orbicella faveolata]
2.971359684436376e-9,1.5582612833591463,0.158,0.034,7.344012596052947e-5,7,CEP95,evm.model.Ap12.1507,evm.TU.Ap12.1507,Centrosomal protein of 95 kDa,Centrosomal protein of 95 kDa,uncharacterized protein LOC110062949 [Orbicella faveolata]
3.6958487787544494e-9,0.9447507037548827,0.329,0.152,9.134659841569497e-5,7,ROR2,evm.model.Ap14.87,evm.TU.Ap14.87,Tyrosine-protein kinase transmembrane receptor ROR2,Tyrosine-protein kinase transmembrane receptor ROR1,inactive tyrosine-protein kinase transmembrane receptor ROR1-like isoform X2 [Orbicella faveolata]
3.723565653836172e-9,1.5032228773473193,0.242,0.078,9.203164870021483e-5,7,NIPBL,evm.model.Ap14.1583,evm.TU.Ap14.1583,Nipped-B-like protein,Nipped-B-like protein,nipped-B-like protein [Stylophora pistillata]
4.210342953270833e-9,0.6775758120713402,0.359,0.189,1.0406283643304191e-4,7,RTKN,evm.model.Ap2.1079,evm.TU.Ap2.1079,Rhotekin,Rhotekin,rhotekin-like isoform X1 [Orbicella faveolata]
4.742502870996045e-9,1.4912614704249976,0.208,0.059,1.1721570095953825e-4,7,SMC3.1,evm.model.Ap2.750,evm.TU.Ap2.750,Structural maintenance of chromosomes protein 3,Predicted protein (Fragment),structural maintenance of chromosomes protein 3-like [Stylophora pistillata]
5.749996050834008e-9,1.718394863988756,0.144,0.037,1.4211690239241334e-4,7,evm.TU.Ap4.4372,evm.model.Ap4.4372,evm.TU.Ap4.4372,NA,RNA-dependent RNA polymerase 2,uncharacterized protein LOC110042336 [Orbicella faveolata]
6.633254504162252e-9,2.1828527348828968,0.128,0.022,1.639475183248742e-4,7,CCD62,evm.model.Ap3.1872,evm.TU.Ap3.1872,Coiled-coil domain-containing protein 62,Coiled-coil domain-containing protein 62,BICD family-like cargo adapter 1 isoform X2 [Stylophora pistillata]
8.133729237330898e-9,2.186840312493379,0.107,0.018,2.0103325182987047e-4,7,CIP2A,evm.model.Ap2.3078,evm.TU.Ap2.3078,Protein CIP2A homolog,Protein CIP2A-like,protein CIP2A homolog [Orbicella faveolata]
8.863737096869884e-9,2.1302996580483615,0.151,0.053,2.1907612608623606e-4,7,MFGM.24,evm.model.Ap6.2567,evm.TU.Ap6.2567,Lactadherin,Sialidase,uncharacterized protein LOC110044427 [Orbicella faveolata]
8.866401830121326e-9,1.864818101239785,0.121,0.023,2.191419876332787e-4,7,TTL10,evm.model.Ap6.114,evm.TU.Ap6.114,Protein polyglycylase TTLL10,Protein polyglycylase TTLL10,uncharacterized protein LOC110063680 isoform X1 [Orbicella faveolata]
1.0351083213465337e-8,1.9688395270808825,0.138,0.026,2.558373727040093e-4,7,SMC1B,evm.model.Ap5.1114,evm.TU.Ap5.1114,Structural maintenance of chromosomes protein 1B,Structural maintenance of chromosomes protein,structural maintenance of chromosomes protein 1A-like isoform X2 [Orbicella faveolata]
1.2273031052655548e-8,0.7034825917209533,0.628,0.427,3.033402354974345e-4,7,HMGB4,evm.model.Ap5.203,evm.TU.Ap5.203,High mobility group protein B4,Zinc finger MYND domain-containing protein 10,high mobility group protein B3-like isoform X1 [Orbicella faveolata]
1.545761407095121e-8,0.6366306298896669,0.456,0.253,3.820503893776301e-4,7,TTC3,evm.model.Ap8.2419,evm.TU.Ap8.2419,E3 ubiquitin-protein ligase TTC3,E3 ubiquitin-protein ligase TTC3,E3 ubiquitin-protein ligase TTC3-like [Stylophora pistillata]
1.7387520255724113e-8,1.491339670089235,0.215,0.058,4.297499506404772e-4,7,evm.TU.Ap7.24,evm.model.Ap7.24,evm.TU.Ap7.24,NA,Uncharacterized protein,uncharacterized protein LOC110047839 [Orbicella faveolata]
2.0804446843913615e-8,1.3557051632860377,0.188,0.06,5.14202708194169e-4,7,EMAL6.1,evm.model.Ap13.69,evm.TU.Ap13.69,Echinoderm microtubule-associated protein-like 6,Uncharacterized protein,echinoderm microtubule-associated protein-like 6 [Stylophora pistillata]
2.186522500073561e-8,1.1710160307336785,0.154,0.042,5.404209011181814e-4,7,SLFN5,evm.model.Ap1.2564,evm.TU.Ap1.2564,Schlafen family member 5,Schlafen family member 5,schlafen family member 13-like isoform X1 [Orbicella faveolata]
2.608742033647092e-8,2.3729309098060796,0.101,0.015,6.447766810362153e-4,7,evm.TU.Ap7.2452,evm.model.Ap7.2452,evm.TU.Ap7.2452,NA,NA,NA
2.70892967464025e-8,1.4000865530585163,0.262,0.096,6.695390583840842e-4,7,DBF4A,evm.model.Ap7.2759,evm.TU.Ap7.2759,Protein DBF4 homolog A,Protein DBF4-like A,uncharacterized protein LOC111336681 [Stylophora pistillata]
2.761206387868515e-8,1.87724718188129,0.198,0.051,6.824597708255821e-4,7,DPEP1,evm.model.Ap4.4718,evm.TU.Ap4.4718,Dipeptidase 1,Dipeptidase,dipeptidase 1-like isoform X1 [Orbicella faveolata]
2.847498114060063e-8,1.4216540604143855,0.128,0.035,7.037876338710852e-4,7,DYHC2.3,evm.model.Ap7.817,evm.TU.Ap7.817,Dynein heavy chain-like protein PF11_0240,Uncharacterized protein,trichohyalin-like [Orbicella faveolata]
2.973320828940776e-8,1.5625358948324468,0.195,0.062,7.348859760810023e-4,7,PRKDC,evm.model.Ap12.1685,evm.TU.Ap12.1685,DNA-dependent protein kinase catalytic subunit,Uncharacterized protein (Fragment),DNA-dependent protein kinase catalytic subunit-like [Orbicella faveolata]
3.193394172683659e-8,1.539756237656698,0.174,0.047,7.892793037204931e-4,7,PASK,evm.model.Ap9.289,evm.TU.Ap9.289,PAS domain-containing serine/threonine-protein kinase,PAS domain-containing serine/threonine-protein kinase,PAS domain-containing serine/threonine-protein kinase-like [Orbicella faveolata]
3.3636690354307614e-8,2.440896918601874,0.117,0.019,8.31364438797067e-4,7,PTH2,evm.model.Ap3.264,evm.TU.Ap3.264,"Peptidyl-tRNA hydrolase 2, mitochondrial","Peptidyl-tRNA hydrolase 2, mitochondrial","peptidyl-tRNA hydrolase 2, mitochondrial-like [Orbicella faveolata]"
3.4847036247098244e-8,1.8086761754476286,0.168,0.041,8.612793478832802e-4,7,evm.TU.Ap3.878,evm.model.Ap3.878,evm.TU.Ap3.878,NA,Uncharacterized protein,uncharacterized protein LOC110066119 isoform X1 [Orbicella faveolata]
3.639673051553368e-8,1.4803502925298953,0.258,0.096,8.995815914219304e-4,7,IMB1,evm.model.Ap11.1106,evm.TU.Ap11.1106,Importin subunit beta-1,Predicted protein,importin subunit beta-1-like [Orbicella faveolata]
3.8296315237719736e-8,1.2498681138633072,0.232,0.068,9.46531727415481e-4,7,NPS3A.3,evm.model.Ap2.2137,evm.TU.Ap2.2137,Protein NipSnap homolog 3A,Predicted protein,protein NipSnap homolog 3A-like [Orbicella faveolata]
3.8854202718649464e-8,0.9466625718262103,0.329,0.166,9.603204743941401e-4,7,CE350.2,evm.model.Ap1.3421,evm.TU.Ap1.3421,Centrosome-associated protein 350,Predicted protein,centrosome-associated protein 350-like isoform X2 [Orbicella faveolata]
3.951004705935276e-8,1.969559636207857,0.124,0.02,9.765303231189629e-4,7,RAD54,evm.model.Ap14.1018,evm.TU.Ap14.1018,DNA repair and recombination protein RAD54-like (Fragment),DNA repair and recombination protein RAD54-like,DNA repair and recombination protein RAD54-like isoform X1 [Stylophora pistillata]
4.090142484370339e-8,2.31852185632771,0.148,0.029,0.001010919616436973,7,SLD5,evm.model.Ap2.1433,evm.TU.Ap2.1433,DNA replication complex GINS protein SLD5,DNA replication complex GINS protein SLD5,DNA replication complex GINS protein SLD5-like [Orbicella faveolata]
5.040971713542172e-8,1.0612444006890023,0.312,0.12,0.0012459265687190832,7,ATRX,evm.model.Ap5.1651,evm.TU.Ap5.1651,Transcriptional regulator ATRX,Transcriptional regulator ATRX-like,transcriptional regulator ATRX-like isoform X2 [Stylophora pistillata]
