p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene_symbol,Protein_ID,gene,swissprot_symbol,trembl_symbol,ncbi_symbol
2.1594738065542333e-10,1.7793702276616972,0.261,0.097,6.699983432215164e-6,15,MYO1D,evm.model.Ap7.2872,evm.TU.Ap7.2872,Unconventional myosin-Id,Unconventional myosin-Id,unconventional myosin-Id-like isoform X2 [Stylophora pistillata]
2.4704137963907277e-10,3.6282544912089403,0.113,0.008,7.664705844681872e-6,15,KLKB1.1,evm.model.Ap3.1863,evm.TU.Ap3.1863,Plasma kallikrein,Chymotrypsinogen B,chymotrypsinogen A-like [Stylophora pistillata]
2.7698221956143284e-10,1.4442171991384372,0.443,0.229,8.593650344113015e-6,15,UFM1,evm.model.Ap5.1043,evm.TU.Ap5.1043,Ubiquitin-fold modifier 1,Ubiquitin-fold modifier 1,ubiquitin-fold modifier 1 [Orbicella faveolata]
3.147870804365049e-10,1.6346598946247086,0.348,0.132,9.766583957623001e-6,15,evm.TU.Ap6.246,evm.model.Ap6.246,evm.TU.Ap6.246,NA,NA,NA
3.2049562445575226e-10,1.0218532608909632,0.687,0.461,9.94369724436417e-6,15,TM258,evm.model.Ap2.2847,evm.TU.Ap2.2847,Transmembrane protein 258,transmembrane protein 258,transmembrane protein 258 [Orbicella faveolata]
3.4769133452576445e-10,3.9410770309492578,0.139,0.031,1.0787471344996367e-5,15,evm.TU.Ap7.2922,evm.model.Ap7.2922,evm.TU.Ap7.2922,NA,Uncharacterized protein K02A2.6,Uncharacterized protein K02A2.6 [Stylophora pistillata]
3.6032734542584493e-10,3.080216642033909,0.183,0.032,1.1179516219182264e-5,15,ACT3,evm.model.Ap12.1197,evm.TU.Ap12.1197,Actin-3,Actin-3,PREDICTED: actin-3 [Acropora digitifera]
3.751229453651237e-10,3.6434535312125487,0.113,0.009,1.1638564502898328e-5,15,TTC28.191,evm.model.Ap1.532,evm.TU.Ap1.532,Tetratricopeptide repeat protein 28,Tetratricopeptide repeat protein 28,tetratricopeptide repeat protein 28-like [Orbicella faveolata]
3.929364974078499e-10,3.027873937979945,0.183,0.032,1.2191247768575951e-5,15,CAP2,evm.model.Ap11.1470,evm.TU.Ap11.1470,Adenylyl cyclase-associated protein 2,Adenylyl cyclase-associated protein 2,adenylyl cyclase-associated protein 2-like [Orbicella faveolata]
4.6892458414959e-10,3.4407528796617153,0.157,0.023,1.4548854147825179e-5,15,COQA1,evm.model.Ap7.23,evm.TU.Ap7.23,Collagen alpha-1(XXVI) chain,Collagen alpha-1(XXVI) chain,collagen alpha-1(XXVI) chain-like [Stylophora pistillata]
5.225623265593922e-10,2.9147923308346186,0.139,0.016,1.6213018743831705e-5,15,KRAC.1,evm.model.Ap12.511,evm.TU.Ap12.511,RAC family serine/threonine-protein kinase homolog,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2",myosin phosphatase Rho-interacting protein-like [Stylophora pistillata]
6.479913461473535e-10,1.790537885265774,0.252,0.064,2.010457950556779e-5,15,PLPL7,evm.model.Ap1.1959,evm.TU.Ap1.1959,Patatin-like phospholipase domain-containing protein 7,Predicted protein (Fragment),patatin-like phospholipase domain-containing protein 7 [Stylophora pistillata]
9.017511866063286e-10,2.9527297416837044,0.13,0.014,2.797773231564795e-5,15,evm.TU.Ap5.2258,evm.model.Ap5.2258,evm.TU.Ap5.2258,NA,Uncharacterized protein,uncharacterized protein LOC111323533 isoform X1 [Stylophora pistillata]
9.044248187421948e-10,4.223350201682075,0.104,0.007,2.8060684426295335e-5,15,evm.TU.Ap8.509,evm.model.Ap8.509,evm.TU.Ap8.509,NA,Uncharacterized protein,uncharacterized protein LOC110044215 [Orbicella faveolata]
9.060143997795627e-10,2.060764161152494,0.278,0.084,2.8110002767560714e-5,15,SHOT1,evm.model.Ap2.1484,evm.TU.Ap2.1484,Shootin-1,Predicted protein,shootin-1-like isoform X2 [Stylophora pistillata]
9.210415669440646e-10,3.289882558494712,0.113,0.009,2.8576235656006548e-5,15,evm.TU.Ap9.2766,evm.model.Ap9.2766,evm.TU.Ap9.2766,NA,Uncharacterized protein,uncharacterized protein LOC110049129 [Orbicella faveolata]
1.0472826204323876e-9,1.6719289663876518,0.191,0.037,3.2492990581535255e-5,15,YBEQ,evm.model.Ap11.1836,evm.TU.Ap11.1836,Sel1-repeat-containing protein YbeQ,Uncharacterized protein YbeQ,uncharacterized protein LOC110069141 [Orbicella faveolata]
1.063562837053687e-9,2.5801116940743127,0.13,0.014,3.299810058242769e-5,15,SYT1.2,evm.model.Ap2.3138,evm.TU.Ap2.3138,Synaptotagmin-1,Synaptotagmin-1,synaptotagmin-2-like [Orbicella faveolata]
1.0731222039775983e-9,1.9216099657484507,0.217,0.051,3.329468950060896e-5,15,OBCAM,evm.model.Ap5.2856,evm.TU.Ap5.2856,Opioid-binding protein/cell adhesion molecule homolog,Hemicentin-2,uncharacterized protein LOC110048220 isoform X2 [Orbicella faveolata]
1.1517814084421296e-9,3.410933085312471,0.165,0.05,3.573516997832551e-5,15,DMBT1.3,evm.model.Ap3.323,evm.TU.Ap3.323,Deleted in malignant brain tumors 1 protein,Deleted in malignant brain tumors 1 protein,LOW QUALITY PROTEIN: deleted in malignant brain tumors 1 protein-like [Stylophora pistillata]
1.1712515759959804e-9,2.2061258815014657,0.13,0.016,3.6339251396851286e-5,15,CPTP,evm.model.Ap6.1461,evm.TU.Ap6.1461,Ceramide-1-phosphate transfer protein,Ceramide-1-phosphate transfer protein,PREDICTED: ceramide-1-phosphate transfer protein-like [Acropora digitifera]
1.2950190463677811e-9,1.329664693817704,0.487,0.318,4.0179260932606776e-5,15,SH3L3,evm.model.Ap6.2880,evm.TU.Ap6.2880,SH3 domain-binding glutamic acid-rich-like protein 3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3 domain-binding glutamic acid-rich-like protein 3 [Orbicella faveolata]
1.4469986255936516e-9,1.9664000108459179,0.278,0.095,4.489457935766864e-5,15,evm.TU.Ap9.219,evm.model.Ap9.219,evm.TU.Ap9.219,NA,Uncharacterized protein,uncharacterized protein LOC110055757 [Orbicella faveolata]
1.9905918675650583e-9,3.1538129103530483,0.13,0.015,6.17601032830735e-5,15,YPEL1,evm.model.Ap3.188,evm.TU.Ap3.188,Protein yippee-like 1,Protein yippee-like 1,protein yippee-like 1 [Orbicella faveolata]
2.03265250946433e-9,2.123059790403309,0.157,0.023,6.30650767586403e-5,15,HELZ.3,evm.model.Ap12.1006,evm.TU.Ap12.1006,Probable helicase with zinc finger domain,Putative helicase with zinc finger domain,putative helicase with zinc finger domain [Stylophora pistillata]
2.848091324396388e-9,3.195995272934311,0.13,0.015,8.836488143072234e-5,15,RAB3A,evm.model.Ap3.1012,evm.TU.Ap3.1012,Ras-related protein Rab-3A,Ras-related protein Rab-3A,ras-related protein Rab-3A-like [Orbicella faveolata]
3.0557242373443848e-9,1.5850191736855237,0.383,0.205,9.480690018784688e-5,15,AP2S1,evm.model.Ap11.967,evm.TU.Ap11.967,AP-2 complex subunit sigma,AP-2 complex subunit sigma,AP-2 complex subunit sigma isoform X1 [Orbicella faveolata]
3.1628623324481856e-9,2.811652044880809,0.104,0.008,9.81309667265374e-5,15,MOXD2.2,evm.model.Ap12.2675,evm.TU.Ap12.2675,DBH-like monooxygenase protein 2 homolog,DBH-like monooxygenase protein 1,DBH-like monooxygenase protein 1 [Stylophora pistillata]
3.4612362706691023e-9,2.215131153051359,0.174,0.032,1.0738831653377957e-4,15,MED15,evm.model.Ap3.1380,evm.TU.Ap3.1380,Mediator of RNA polymerase II transcription subunit 15,Mediator of RNA polymerase II transcription subunit 15,mediator of RNA polymerase II transcription subunit 15-like [Stylophora pistillata]
3.8175686231811e-9,2.237181615031344,0.183,0.036,1.1844388410281681e-4,15,CBX8.1,evm.model.Ap13.645,evm.TU.Ap13.645,Chromobox protein homolog 8,Chromo domain-containing protein cec-1,chromo domain-containing protein cec-1-like [Stylophora pistillata]
3.936895795361759e-9,1.7566835157216103,0.33,0.13,1.2214612894689394e-4,15,NC2A,evm.model.Ap13.1218,evm.TU.Ap13.1218,Dr1-associated corepressor,Dr1-associated corepressor,dr1-associated corepressor-like [Orbicella faveolata]
4.084008725136079e-9,1.3325281466656644,0.322,0.113,1.26710454706072e-4,15,SHIP2.1,evm.model.Ap8.1717,evm.TU.Ap8.1717,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2-like [Stylophora pistillata]"
4.112979589266211e-9,2.7352690426804216,0.122,0.014,1.2760930473657345e-4,15,evm.TU.Ap2.3133,evm.model.Ap2.3133,evm.TU.Ap2.3133,NA,Uncharacterized protein,UPF0547 protein C16orf87 homolog [Orbicella faveolata]
4.398998970022036e-9,3.8921199428625832,0.104,0.008,1.3648334204390369e-4,15,evm.TU.Ap5.2648,evm.model.Ap5.2648,evm.TU.Ap5.2648,NA,DNA-directed RNA polymerase III subunit RPC2,uncharacterized protein LOC110056526 isoform X1 [Orbicella faveolata]
4.6617608567215254e-9,1.5489642677460986,0.33,0.144,1.4463579234064204e-4,15,TRAD1.1,evm.model.Ap13.220,evm.TU.Ap13.220,TRAF-type zinc finger domain-containing protein 1,TRAF-type zinc finger domain-containing protein 1,XIAP-associated factor 1-like [Orbicella faveolata]
4.908676681548039e-9,2.743504998116067,0.113,0.01,1.5229660272170946e-4,15,evm.TU.Ap5.1256,evm.model.Ap5.1256,evm.TU.Ap5.1256,NA,Uncharacterized protein,uncharacterized protein LOC110047670 [Orbicella faveolata]
4.935401344074062e-9,1.7110469447844676,0.235,0.094,1.5312576210124186e-4,15,VP13D,evm.model.Ap7.923,evm.TU.Ap7.923,Vacuolar protein sorting-associated protein 13D,Vacuolar protein sorting-associated protein 13D,uncharacterized protein LOC110042106 [Orbicella faveolata]
5.525156421743254e-9,1.3706552954204314,0.452,0.222,1.714235031410062e-4,15,NBR1,evm.model.Ap11.1435,evm.TU.Ap11.1435,Next to BRCA1 gene 1 protein,Next to BRCA1 gene 1 protein,next to BRCA1 gene 1 protein-like isoform X1 [Stylophora pistillata]
7.172719733879396e-9,3.43486052157625,0.113,0.011,2.2254080246334216e-4,15,SAAR2.4,evm.model.Ap1.2549,evm.TU.Ap1.2549,Skeletal aspartic acid-rich protein 2 (Fragment),Uncharacterized protein,skeletal aspartic acid-rich protein 1-like isoform X1 [Orbicella faveolata]
1.0598252049129919e-8,3.3215099542884596,0.104,0.009,3.2882136807630487e-4,15,SY63,evm.model.Ap7.221,evm.TU.Ap7.221,Synaptotagmin-C,Synaptotagmin-9,synaptotagmin-7-like isoform X1 [Stylophora pistillata]
1.1295284697859322e-8,2.7293594159607864,0.122,0.014,3.504475030357833e-4,15,RET.3,evm.model.Ap12.1924,evm.TU.Ap12.1924,Proto-oncogene tyrosine-protein kinase receptor Ret,Fibroblast growth factor receptor 4,fibroblast growth factor receptor 1-like [Orbicella faveolata]
1.1535625302318031e-8,2.6398037444768745,0.148,0.023,3.5790431062971925e-4,15,DTX3L,evm.model.Ap5.1874,evm.TU.Ap5.1874,E3 ubiquitin-protein ligase DTX3L,E3 ubiquitin-protein ligase DTX3L,uncharacterized protein LOC110062016 [Orbicella faveolata]
1.243035107083763e-8,1.7354880484323325,0.243,0.07,3.856640723238083e-4,15,evm.TU.Ap2.3602,evm.model.Ap2.3602,evm.TU.Ap2.3602,NA,Tyrosine-protein kinase Fer,tyrosine-protein kinase Fer-like isoform X1 [Orbicella faveolata]
1.5305425138814724e-8,3.1871769978922178,0.113,0.012,4.7486612035686564e-4,15,PTHD3.6,evm.model.Ap6.2313,evm.TU.Ap6.2313,Patched domain-containing protein 3,Patched domain-containing protein 3,patched domain-containing protein 3-like isoform X1 [Orbicella faveolata]
1.8661182428564223e-8,1.5689434498176271,0.261,0.093,5.789818460286335e-4,15,TSN9.1,evm.model.Ap12.1756,evm.TU.Ap12.1756,Tetraspanin-9,CD63 antigen,tetraspanin-4-like [Orbicella faveolata]
1.875848728491431e-8,3.2405593760555913,0.122,0.017,5.820008265017514e-4,15,HMCN1,evm.model.Ap11.1618,evm.TU.Ap11.1618,Hemicentin-1,Hemicentin-1 (Fragment),contactin-4-like isoform X1 [Orbicella faveolata]
1.994843057253083e-8,1.2801461952949582,0.409,0.244,6.189200069433415e-4,15,DNAJ1,evm.model.Ap6.2139,evm.TU.Ap6.2139,DnaJ protein homolog 1,DnaJ protein-like 1,dnaJ protein homolog 1-like [Orbicella faveolata]
2.1124625624187163e-8,1.0319193812060652,0.6,0.42,6.554126346160309e-4,15,NDUA4,evm.model.Ap7.2251,evm.TU.Ap7.2251,Cytochrome c oxidase subunit NDUFA4,Uncharacterized protein,cytochrome c oxidase subunit NDUFA4-like [Stylophora pistillata]
2.147503261431302e-8,3.1257802887947914,0.104,0.01,6.662843618916758e-4,15,SPB8.2,evm.model.Ap8.828,evm.TU.Ap8.828,Serpin B8,Leukocyte elastase inhibitor,leukocyte elastase inhibitor-like [Stylophora pistillata]
2.6102107395759348e-8,1.9863527184375358,0.191,0.044,8.098439840608295e-4,15,SAM9L.1,evm.model.Ap7.2769,evm.TU.Ap7.2769,Sterile alpha motif domain-containing protein 9-like,Sterile alpha motif domain-containing protein 9-like,sterile alpha motif domain-containing protein 9-like [Orbicella faveolata]
2.850825028332249e-8,2.484175068946911,0.157,0.028,8.844969732903636e-4,15,GRB2,evm.model.Ap12.531,evm.TU.Ap12.531,Growth factor receptor-bound protein 2,Growth factor receptor-bound protein 2a,growth factor receptor-bound protein 2-like [Stylophora pistillata]
2.854979399993501e-8,0.7488528047628842,0.843,0.671,8.857859086419836e-4,15,RL22,evm.model.Ap6.403,evm.TU.Ap6.403,60S ribosomal protein L22,60S ribosomal protein L22,60S ribosomal protein L22-like [Orbicella faveolata]
3.888876443516734e-8,1.5423506578736788,0.322,0.199,0.001206562805365502,15,PTK7.2,evm.model.Ap13.199,evm.TU.Ap13.199,Inactive tyrosine-protein kinase 7,Inactive tyrosine-protein kinase 7,inactive tyrosine-protein kinase 7-like isoform X1 [Orbicella faveolata]
4.052503045824628e-8,1.4190828193293787,0.27,0.089,0.001257329594997549,15,MPP8,evm.model.Ap6.2901,evm.TU.Ap6.2901,M-phase phosphoprotein 8,M-phase phosphoprotein 8,M-phase phosphoprotein 8-like isoform X1 [Orbicella faveolata]
4.8776049979879634e-8,2.9026938140842637,0.113,0.013,0.0015133257266757454,15,VAB15,evm.model.Ap8.2784,evm.TU.Ap8.2784,Homeobox protein vab-15,Homeobox protein Nkx-3.2,homeobox protein Hox-B1b-like isoform X1 [Orbicella faveolata]
5.9307930615524915e-8,1.8663663449086814,0.278,0.119,0.001840087855277276,15,ENAH.1,evm.model.Ap13.1725,evm.TU.Ap13.1725,Protein enabled homolog,Protein enabled-like,vasodilator-stimulated phosphoprotein-like isoform X3 [Orbicella faveolata]
7.261630824519683e-8,0.8793425369908761,0.496,0.268,0.002252993579615477,15,CATZ,evm.model.Ap2.1984,evm.TU.Ap2.1984,Cathepsin Z,Cathepsin Z,cathepsin Z-like [Stylophora pistillata]
7.434750906344571e-8,1.8523095427988825,0.217,0.062,0.0023067058162024668,15,ARSB.21,evm.model.Ap1.3285,evm.TU.Ap1.3285,Arylsulfatase B,Arylsulfatase B,arylsulfatase B-like [Stylophora pistillata]
7.550532825594092e-8,1.0160797391214296,0.478,0.281,0.0023426283144688228,15,BCL2,evm.model.Ap1.1587,evm.TU.Ap1.1587,Apoptosis regulator Bcl-2,Apoptosis regulator Bcl-2,bcl-2-related protein A1-like [Orbicella faveolata]
7.645565589931547e-8,2.4391033707701553,0.139,0.023,0.002372113179932162,15,evm.TU.Ap9.1965,evm.model.Ap9.1965,evm.TU.Ap9.1965,NA,Uncharacterized protein,hypothetical protein AWC38_SpisGene21609 [Stylophora pistillata]
7.988124569056794e-8,1.9963899139056063,0.191,0.047,0.0024783955287955607,15,FGFR2.8,evm.model.Ap5.1985,evm.TU.Ap5.1985,Fibroblast growth factor receptor 2,Fibroblast growth factor receptor 1,fibroblast growth factor receptor 4-like [Stylophora pistillata]
8.270852315972384e-8,2.0364865443723588,0.252,0.094,0.002566114639553592,15,SUMO1,evm.model.Ap7.193,evm.TU.Ap7.193,Small ubiquitin-related modifier 1,Small ubiquitin-related modifier 1,small ubiquitin-related modifier 1-like [Stylophora pistillata]
1.0319124311142735e-7,2.297790101905161,0.157,0.034,0.003201611508775145,15,GBRL2,evm.model.Ap4.6838,evm.TU.Ap4.6838,Gamma-aminobutyric acid receptor-associated protein-like 2,Gamma-aminobutyric acid receptor-associated protein-like 2,gamma-aminobutyric acid receptor-associated protein-like 2 [Orbicella faveolata]
1.0387323594354654e-7,1.8255698571741246,0.122,0.019,0.003222771018384475,15,DCNL3,evm.model.Ap12.541,evm.TU.Ap12.541,DCN1-like protein 3,DCN1-like protein 3,DCN1-like protein 3 [Orbicella faveolata]
1.4415156964744332e-7,1.084022393016996,0.374,0.251,0.004472446599881576,15,MVP,evm.model.Ap3.1317,evm.TU.Ap3.1317,Major vault protein,Major vault protein,major vault protein-like isoform X1 [Orbicella faveolata]
1.5621107143944325e-7,1.8355597907478898,0.148,0.03,0.004846604702480166,15,EFNB2.3,evm.model.Ap4.664,evm.TU.Ap4.664,Ephrin-B2,EphrinB-like protein (Fragment),ephrin-B2-like isoform X3 [Orbicella faveolata]
1.604233346884447e-7,1.5607856717573738,0.313,0.121,0.004977294382043685,15,BTG1,evm.model.Ap5.202,evm.TU.Ap5.202,Protein BTG1,Protein BTG1,protein BTG1-like [Orbicella faveolata]
1.6539239054035616e-7,2.76805282155584,0.113,0.014,0.00513146430890509,15,MYLIP,evm.model.Ap2.2893,evm.TU.Ap2.2893,E3 ubiquitin-protein ligase MYLIP,E3 ubiquitin-protein ligase MYLIP,E3 ubiquitin-protein ligase MYLIP-like [Stylophora pistillata]
1.8534319060304576e-7,1.6617238214016954,0.2,0.052,0.005750457831650098,15,evm.TU.Ap6.1882,evm.model.Ap6.1882,evm.TU.Ap6.1882,NA,Netrin receptor UNC5C,uncharacterized protein LOC110060033 isoform X1 [Orbicella faveolata]
1.8985634843733486e-7,1.4829114448619394,0.157,0.035,0.005890483066616751,15,MAN1,evm.model.Ap5.2333,evm.TU.Ap5.2333,Inner nuclear membrane protein Man1,Predicted protein,inner nuclear membrane protein Man1-like [Orbicella faveolata]
1.9117179623986503e-7,2.436177736446675,0.13,0.021,0.005931296150138052,15,TPC2,evm.model.Ap2.2309,evm.TU.Ap2.2309,Two pore calcium channel protein 2,Predicted protein (Fragment),two pore calcium channel protein 2-like [Orbicella faveolata]
1.9637930862278044e-7,2.160004170499711,0.148,0.028,0.006092864429330386,15,IRF2.3,evm.model.Ap4.6186,evm.TU.Ap4.6186,Interferon regulatory factor 2,Predicted protein (Fragment),uncharacterized protein LOC110051686 isoform X2 [Orbicella faveolata]
2.1722165365252377e-7,1.7587021709849038,0.209,0.059,0.006739519026223203,15,LBP.1,evm.model.Ap2.1165,evm.TU.Ap2.1165,Lipopolysaccharide-binding protein,Lipopolysaccharide-binding protein,lipopolysaccharide-binding protein-like [Stylophora pistillata]
2.2041102863383822e-7,1.8641489751647917,0.148,0.03,0.006838472574393464,15,PP2BA,evm.model.Ap3.1351,evm.TU.Ap3.1351,Calcineurin subunit A,Serine/threonine-protein phosphatase PP2A catalytic subunit 1,uncharacterized protein LOC110040923 [Orbicella faveolata]
2.441768850852707e-7,1.472640766300393,0.357,0.161,0.0075758320366556085,15,GELS1.3,evm.model.Ap12.1765,evm.TU.Ap12.1765,Gelsolin-like protein 1,Gelsolin-like protein 1,gelsolin-like protein 1 isoform X2 [Stylophora pistillata]
2.4653539447124355e-7,1.5428595657923423,0.287,0.132,0.007649007148864803,15,evm.TU.Ap8.562,evm.model.Ap8.562,evm.TU.Ap8.562,NA,Uncharacterized protein,uncharacterized protein LOC111343207 [Stylophora pistillata]
2.577022079287086e-7,2.730578412264336,0.104,0.013,0.007995468703196115,15,TLR1.15,evm.model.Ap12.228,evm.TU.Ap12.228,Tachykinin-like peptides receptor 86C,Substance-K receptor,pyroglutamylated RFamide peptide receptor-like [Orbicella faveolata]
2.649741658424522e-7,2.6570670936554395,0.104,0.012,0.008221088469427922,15,PCF5A,evm.model.Ap2.1980,evm.TU.Ap2.1980,Polycomb group RING finger protein 5-A,Polycomb group RING finger protein 5-A,polycomb group RING finger protein 5-A-like [Orbicella faveolata]
3.623790028810769e-7,1.1488165597722688,0.496,0.334,0.011243170943388293,15,Sym.142176.c1.g5.i3,NA,NA,NA,NA,NA
3.8266331281511813e-7,0.6969425878448665,0.783,0.683,0.011872511943401855,15,RL9.2,evm.model.Ap5.502,evm.TU.Ap5.502,60S ribosomal protein L9,60S ribosomal protein L9,60S ribosomal protein L9-like [Orbicella faveolata]
3.908373798138187e-7,1.92546553005573,0.139,0.028,0.01212612054610354,15,evm.TU.Ap14.1973,evm.model.Ap14.1973,evm.TU.Ap14.1973,NA,Uncharacterized protein,cingulin-like protein 1 [Orbicella faveolata]
4.153159836681212e-7,0.5173530724394126,0.922,0.781,0.012885593709287128,15,RL32,evm.model.Ap4.99,evm.TU.Ap4.99,60S ribosomal protein L32,60S ribosomal protein L32,60S ribosomal protein L32-like [Stylophora pistillata]
4.2517401557373887e-7,0.5177461429486856,0.913,0.767,0.013191449007190822,15,ENTP5,evm.model.Ap11.1794,evm.TU.Ap11.1794,Ectonucleoside triphosphate diphosphohydrolase 5,ectonucleoside triphosphate diphosphohydrolase 5-like,ectonucleoside triphosphate diphosphohydrolase 5-like [Orbicella faveolata]
5.439640340886922e-7,1.046754472603144,0.304,0.124,0.016877028121635763,15,CE164,evm.model.Ap8.650,evm.TU.Ap8.650,Centrosomal protein of 164 kDa,Uncharacterized protein,centrosomal protein of 164 kDa-like isoform X6 [Stylophora pistillata]
6.853349239942193e-7,2.1298344348128913,0.191,0.053,0.02126320135184465,15,evm.TU.Ap14.428,evm.model.Ap14.428,evm.TU.Ap14.428,NA,Metacaspase-9,uncharacterized protein LOC110068518 [Orbicella faveolata]
8.242503325558721e-7,1.0439497320739586,0.365,0.211,0.025573190817878486,15,GNAI,evm.model.Ap5.1335,evm.TU.Ap5.1335,Guanine nucleotide-binding protein G(i) subunit alpha,Guanine nucleotide-binding protein G(I) subunit alpha,guanine nucleotide-binding protein G(i) subunit alpha [Stylophora pistillata]
9.958956492792488e-7,0.8964608745571874,0.565,0.366,0.030898658414537972,15,TYB,evm.model.Ap11.89,evm.TU.Ap11.89,Thymosin beta,Thymosin beta-4,uncharacterized protein LOC110039838 [Orbicella faveolata]
1.2721781901791627e-6,2.046846871657876,0.209,0.066,0.0394706005284987,15,ARHG7,evm.model.Ap8.822,evm.TU.Ap8.822,Rho guanine nucleotide exchange factor 7,Rho guanine nucleotide exchange factor 7 isoform X1,rho guanine nucleotide exchange factor 7-like isoform X2 [Exaiptasia pallida]
1.2783531968205983e-6,2.2042320462434097,0.183,0.054,0.03966218628455588,15,AIF1L,evm.model.Ap1.3742,evm.TU.Ap1.3742,Allograft inflammatory factor 1-like,Allograft inflammatory factor,allograft inflammatory factor 1-like [Orbicella faveolata]
1.3004326239335245e-6,1.1787541906050862,0.426,0.252,0.04034722259016153,15,COX5B,evm.model.Ap3.2459,evm.TU.Ap3.2459,"Cytochrome c oxidase subunit 5B, mitochondrial","Cytochrome c oxidase subunit 5B, mitochondrial","cytochrome c oxidase subunit 5B, mitochondrial-like [Stylophora pistillata]"
1.3053064836232961e-6,1.5760656283250087,0.217,0.07,0.04049843896089639,15,evm.TU.Ap2.3096,evm.model.Ap2.3096,evm.TU.Ap2.3096,NA,Putative WD repeat-containing protein alr2800,putative WD repeat-containing protein alr2800 [Stylophora pistillata]
1.357907094487509e-6,1.685897644877443,0.13,0.026,0.04213042551356946,15,GRAM4,evm.model.Ap10.45,evm.TU.Ap10.45,GRAM domain-containing protein 4,Predicted protein,GRAM domain-containing protein 4-like [Orbicella faveolata]
1.3729781653491094e-6,2.072239529002889,0.157,0.038,0.042598020558121466,15,evm.TU.Ap3.184,evm.model.Ap3.184,evm.TU.Ap3.184,NA,Uncharacterized protein,uncharacterized protein LOC110043311 [Orbicella faveolata]
1.4110803498329928e-6,1.0372348724415557,0.322,0.141,0.04378017893391844,15,evm.TU.Ap3.1304,evm.model.Ap3.1304,evm.TU.Ap3.1304,NA,Uncharacterized protein,interaptin-like [Orbicella faveolata]
1.4418101963008354e-6,1.1787876117079454,0.33,0.151,0.04473360315042972,15,TLE1,evm.model.Ap1.77,evm.TU.Ap1.77,Transducin-like enhancer protein 1,Transducin-like enhancer protein 1,protein groucho-1-like [Orbicella faveolata]
1.5971743997744445e-6,2.1955815141571304,0.139,0.03,0.049553932927401914,15,PTHD3.4,evm.model.Ap6.3019,evm.TU.Ap6.3019,Patched domain-containing protein 3,Patched domain-containing protein 3,patched domain-containing protein 3-like [Orbicella faveolata]
1.3175030712819859e-169,7.623962271083964,0.989,0.043,4.0876850289594894e-165,16,ECT.10,evm.model.Ap13.996,evm.TU.Ap13.996,Ectin (Fragment),Hemicentin-1,PREDICTED: SCO-spondin-like [Acropora digitifera]
2.0708344841365863e-132,5.775600051862542,0.894,0.013,6.424971070482172e-128,16,evm.TU.Ap5.2900,evm.model.Ap5.2900,evm.TU.Ap5.2900,NA,Uncharacterized protein,uncharacterized protein LOC110056503 isoform X1 [Orbicella faveolata]
1.4543844117284235e-130,9.530753556021654,0.809,0.016,4.5123730758286065e-126,16,evm.TU.Ap13.122,evm.model.Ap13.122,evm.TU.Ap13.122,NA,Uncharacterized protein,uncharacterized protein LOC110056127 [Orbicella faveolata]
4.861257937892295e-122,8.64993897572779,0.755,0.006,1.5082538878104634e-117,16,HMCN1.70,evm.model.Ap6.3189,evm.TU.Ap6.3189,Hemicentin-1,SCO-spondin,hemicentin-1-like [Stylophora pistillata]
2.390695423036135e-100,7.116990972493997,0.723,0.014,7.417371619511913e-96,16,CILP2.1,evm.model.Ap6.3190,evm.TU.Ap6.3190,Cartilage intermediate layer protein 2,Cartilage intermediate layer protein 2,cartilage intermediate layer protein 2-like isoform X1 [Stylophora pistillata]
1.3767959381326838e-90,9.988663381644797,0.553,0.002,4.271647077650465e-86,16,evm.TU.Ap11.1302,evm.model.Ap11.1302,evm.TU.Ap11.1302,NA,Predicted protein,predicted protein [Nematostella vectensis]
1.8849840213233e-74,7.591055269736827,0.5,0.004,5.848351424557671e-70,16,evm.TU.Ap5.2899,evm.model.Ap5.2899,evm.TU.Ap5.2899,NA,NA,NA
3.3248378229343504e-65,5.12619817332677,0.596,0.029,1.0315641829436116e-60,16,DD3.7,evm.model.Ap2.1460,evm.TU.Ap2.1460,Protein DD3-3,Protein DD3-3,protein DD3-3-like [Orbicella faveolata]
5.993987425629754e-63,2.2764734653478316,0.84,0.089,1.8596945386758874e-58,16,evm.TU.Ap11.1150,evm.model.Ap11.1150,evm.TU.Ap11.1150,NA,Uncharacterized protein,uncharacterized protein LOC110045893 isoform X33 [Orbicella faveolata]
5.624017467412937e-62,5.2852787319235475,0.574,0.022,1.7449076594395378e-57,16,evm.TU.Ap2.1454.evm.TU.Ap2.1456,NA,NA,NA,NA,NA
1.5848188514739108e-56,7.534165916152091,0.404,0.005,4.917058968582956e-52,16,evm.TU.Ap13.126,evm.model.Ap13.126,evm.TU.Ap13.126,NA,Collagen alpha-1(V) chain,uncharacterized protein LOC110046055 [Orbicella faveolata]
2.543042504454701e-56,3.1830779924916746,0.766,0.073,7.890043674321156e-52,16,MLP.12,evm.model.Ap6.2513,evm.TU.Ap6.2513,Mucin-like protein (Fragment),Semaphorin-5B,coadhesin-like [Stylophora pistillata]
