p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene_symbol,Protein_ID,gene,swissprot_symbol,trembl_symbol,ncbi_symbol
1.38703126347278e-7,2.120711461430395,0.176,0.072,0.003678961723235202,14,CNTRL,evm.model.Ap1.4054,evm.TU.Ap1.4054,Centriolin,Centriolin,major antigen-like isoform X2 [Orbicella faveolata]
1.7545278398789935e-7,2.043203966778729,0.183,0.074,0.004653709642495042,14,MGT5A.6,evm.model.Ap11.1809,evm.TU.Ap11.1809,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",Predicted protein,"LOW QUALITY PROTEIN: alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A-like [Stylophora pistillata]"
1.7608714691665147e-7,1.656446480814323,0.303,0.184,0.0046705354848172636,14,ADCY5,evm.model.Ap7.1519,evm.TU.Ap7.1519,Adenylate cyclase type 5,Predicted protein,adenylate cyclase type 5-like isoform X1 [Stylophora pistillata]
2.1253555810256624e-7,2.13512409360939,0.176,0.061,0.005637293143112467,14,KIF3C,evm.model.Ap2.308,evm.TU.Ap2.308,Kinesin-like protein KIF3C,Centromere-associated protein E,Centromere-associated protein E [Stylophora pistillata]
2.1492736022026519e-7,2.8718265380481247,0.12,0.024,0.005700733302482314,14,LITAF,evm.model.Ap11.66,evm.TU.Ap11.66,Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog,Lipopolysaccharide-induced tumor necrosis factor-alpha factor-like,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog [Orbicella faveolata]
2.1997790085211482e-7,2.8692338499839547,0.12,0.025,0.005834693842201494,14,evm.TU.Ap13.1107.evm.TU.Ap13.1108,NA,NA,NA,NA,NA
2.387449868320013e-7,1.7411319082901,0.261,0.141,0.0063324720307320025,14,evm.TU.Ap5.1142,evm.model.Ap5.1142,evm.TU.Ap5.1142,NA,Uncharacterized protein,uncharacterized protein LOC110062098 [Orbicella faveolata]
2.8804315678741013e-7,2.7825854986032845,0.12,0.032,0.0076400566906292666,14,evm.TU.Ap6.2141,evm.model.Ap6.2141,evm.TU.Ap6.2141,NA,Uncharacterized protein,TNFAIP3-interacting protein 1-like [Orbicella faveolata]
3.6285162654894254e-7,2.09761548217521,0.204,0.072,0.009624276542584152,14,CPEB4,evm.model.Ap2.1141,evm.TU.Ap2.1141,Cytoplasmic polyadenylation element-binding protein 4,Cytoplasmic polyadenylation element-binding protein 2,cytoplasmic polyadenylation element-binding protein 2-like [Orbicella faveolata]
4.4916124001485545e-7,2.932920325429338,0.12,0.023,0.011913552730154027,14,CALM.14,evm.model.Ap13.3156,evm.TU.Ap13.3156,Calmodulin,Calmodulin,calmodulin-like protein 12 [Orbicella faveolata]
4.989290680318026e-7,1.2243133478584,0.38,0.262,0.013233594600475532,14,CCNL2,evm.model.Ap6.1260,evm.TU.Ap6.1260,Cyclin-L2,Cyclin-L2,cyclin-L2-like [Orbicella faveolata]
5.870353240603134e-7,1.3473667916505598,0.324,0.215,0.015570524935375751,14,AKAP9,evm.model.Ap7.2079,evm.TU.Ap7.2079,A-kinase anchor protein 9,A-kinase anchor protein 9,golgin subfamily B member 1-like [Orbicella faveolata]
5.994229977660936e-7,1.4594133433679484,0.246,0.152,0.015899095592747867,14,ETS1A.2,evm.model.Ap8.1059,evm.TU.Ap8.1059,Transforming protein p54/c-ets-1,Tetratricopeptide repeat protein 28,uncharacterized protein LOC110044246 [Orbicella faveolata]
7.980124686035419e-7,3.0706954836401,0.106,0.019,0.021166482717240347,14,evm.TU.Ap5.1659,evm.model.Ap5.1659,evm.TU.Ap5.1659,NA,NA,NA
8.993101556076864e-7,2.296993838257224,0.155,0.06,0.023853302567338273,14,ACH10,evm.model.Ap11.93,evm.TU.Ap11.93,Neuronal acetylcholine receptor subunit alpha-10,Neuronal acetylcholine receptor subunit alpha-10,neuronal acetylcholine receptor subunit alpha-10-like isoform X2 [Orbicella faveolata]
9.358520811656013e-7,1.2149854251018315,0.275,0.175,0.02482254060083641,14,NSD1,evm.model.Ap2.221,evm.TU.Ap2.221,"Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific",Histone-lysine N-methyltransferase NSD2,histone-lysine N-methyltransferase NSD2-like isoform X1 [Orbicella faveolata]
9.829267352631376e-7,1.1698626745731138,0.282,0.237,0.026071148726119462,14,FLOT1,evm.model.Ap1.4143,evm.TU.Ap1.4143,Flotillin-1,Flotillin-1,flotillin-1-like [Orbicella faveolata]
1.6779867432644176e-6,1.0412261616100347,0.387,0.3,0.04450692037834541,14,TOB1,evm.model.Ap12.87,evm.TU.Ap12.87,Protein Tob1,Protein Tob2,protein Tob2-like [Orbicella faveolata]
3.5905917590271937e-190,7.95383697960445,0.844,0.012,9.523685581643728e-186,15,evm.TU.Ap1.2085,evm.model.Ap1.2085,evm.TU.Ap1.2085,NA,NA,NA
4.934376570939976e-181,7.319694741367348,0.851,0.02,1.3087940416761192e-176,15,OIT3.15,evm.model.Ap7.2485,evm.TU.Ap7.2485,Oncoprotein-induced transcript 3 protein,Oncoprotein-induced transcript 3 protein,Oncoprotein-induced transcript 3 protein [Stylophora pistillata]
7.689068067640649e-177,7.933426902771622,0.794,0.009,2.0394484142610058e-172,15,evm.TU.Ap9.2198,evm.model.Ap9.2198,evm.TU.Ap9.2198,NA,NA,NA
2.201795279761878e-162,6.023533639143623,0.844,0.032,5.840041800040405e-158,15,PRAX,evm.model.Ap4.415,evm.TU.Ap4.415,Periaxin,Elicitor-like mating protein M81,elicitor-like mating protein M81 [Phytophthora infestans]
2.836963056087797e-158,7.066511314845112,0.773,0.013,7.524760809967273e-154,15,evm.TU.Ap7.2773,evm.model.Ap7.2773,evm.TU.Ap7.2773,NA,NA,uncharacterized protein LOC110049934 isoform X1 [Orbicella faveolata]
2.394981894503843e-141,7.6698875444372145,0.695,0.012,6.352449976981993e-137,15,evm.TU.Ap8.2553,evm.model.Ap8.2553,evm.TU.Ap8.2553,NA,NA,integumentary mucin C.1-like isoform X2 [Orbicella faveolata]
1.1000480700726357e-130,5.4821532714863555,0.745,0.024,2.917767501060659e-126,15,HMCN1.59,evm.model.Ap6.2658,evm.TU.Ap6.2658,Hemicentin-1,Hemicentin-1,coadhesin-like [Orbicella faveolata]
1.610625814047108e-124,5.630491223122367,0.716,0.023,4.2720239091785495e-120,15,HMCN1.21,evm.model.Ap12.2220,evm.TU.Ap12.2220,Hemicentin-1,Hemicentin-1,uncharacterized protein LOC111346861 [Stylophora pistillata]
9.900535866306213e-121,6.231714148891074,0.702,0.029,2.62601813317906e-116,15,HAAF.2,evm.model.Ap12.668,evm.TU.Ap12.668,Hemagglutinin/amebocyte aggregation factor,Hemagglutinin/amebocyte aggregation factor,hemagglutinin/amebocyte aggregation factor-like [Orbicella faveolata]
1.6690833992830987e-88,6.165589877391156,0.518,0.013,4.427076808258491e-84,15,evm.TU.Ap1.1143,evm.model.Ap1.1143,evm.TU.Ap1.1143,NA,NA,NA
2.6122808483151596e-77,8.089495317981687,0.39,0.005,6.928813722071129e-73,15,evm.TU.Ap13.813,evm.model.Ap13.813,evm.TU.Ap13.813,NA,NA,NA
3.5489300010769165e-68,6.825225870452169,0.362,0.005,9.413181934856414e-64,15,MLP.4,evm.model.Ap14.2004,evm.TU.Ap14.2004,Mucin-like protein (Fragment),Hemicentin-1,Hemicentin-1 [Stylophora pistillata]
3.334180804994493e-67,8.243513281433692,0.34,0.004,8.843581167167394e-63,15,evm.TU.Ap1.2897,evm.model.Ap1.2897,evm.TU.Ap1.2897,NA,NA,NA
4.422412012892923e-67,2.8907180011383784,0.773,0.137,1.1730005622997189e-62,15,evm.TU.Ap6.1719,evm.model.Ap6.1719,evm.TU.Ap6.1719,NA,NA,NA
1.5213130863463125e-66,3.207491945642861,0.716,0.11,4.0351308302249595e-62,15,evm.TU.Ap9.953,evm.model.Ap9.953,evm.TU.Ap9.953,NA,NA,NA
8.17682361800664e-64,4.118449533421348,0.447,0.018,2.168820696440081e-59,15,CADN.16,evm.model.Ap6.2499,evm.TU.Ap6.2499,Coadhesin (Fragment),Hemicentin-1,coadhesin-like [Orbicella faveolata]
5.209899640788184e-62,5.749079175233122,0.355,0.007,1.381873780722658e-57,15,MUC1.1,evm.model.Ap3.1744,evm.TU.Ap3.1744,Integumentary mucin C.1 (Fragment),Trefoil factor 2-like,trefoil factor 2-like [Alligator mississippiensis]
3.054787991426235e-59,1.9380779644509274,0.936,0.311,8.102519668458944e-55,15,ANT1.1,evm.model.Ap8.483,evm.TU.Ap8.483,Major antigen,Uncharacterized protein,centrosome-associated protein CEP250-like [Orbicella faveolata]
2.0721451449853083e-55,2.8377549761812717,0.667,0.101,5.496157782559032e-51,15,USOM2.4,evm.model.Ap7.1970,evm.TU.Ap7.1970,Uncharacterized skeletal organic matrix protein 2,Uncharacterized protein (Fragment),uncharacterized skeletal organic matrix protein 2-like [Orbicella faveolata]
6.799519390240633e-48,4.492102543861725,0.362,0.017,1.8035045230674256e-43,15,CO6A5.7,evm.model.Ap6.2852,evm.TU.Ap6.2852,Collagen alpha-5(VI) chain,Synaptotagmin-like protein 4,collagen alpha-6(VI) chain-like [Stylophora pistillata]
3.4399102789709464e-47,9.052844594283867,0.22,0.001,9.124018023942538e-43,15,evm.TU.Ap9.2199,evm.model.Ap9.2199,evm.TU.Ap9.2199,NA,Uncharacterized protein,hypothetical protein AWC38_SpisGene13305 [Stylophora pistillata]
6.102950038412098e-44,2.6481107115291693,0.61,0.111,1.618746468188425e-39,15,ZPP.5,evm.model.Ap8.913,evm.TU.Ap8.913,ZP domain-containing protein,CUB and zona pellucida-like domain-containing protein 1,ZP domain-containing protein-like [Orbicella faveolata]
1.1024302183223252e-43,3.3617117638545198,0.468,0.05,2.9240859110781354e-39,15,MFNA.1,evm.model.Ap5.182,evm.TU.Ap5.182,Probable L-tyrosine/L-aspartate decarboxylase,L-tyrosine decarboxylase,uncharacterized protein LOC110044151 [Orbicella faveolata]
8.924407103354004e-43,4.648387629807307,0.312,0.013,2.367109740093616e-38,15,SYT1,evm.model.Ap7.222,evm.TU.Ap7.222,Synaptotagmin-1,Synaptotagmin-1,titin-like [Orbicella faveolata]
1.2752748800013805e-40,2.4135266608133263,0.738,0.222,3.3825390917156616e-36,15,PAX7,evm.model.Ap1.1284,evm.TU.Ap1.1284,Paired box protein Pax-7,Paired box protein Pax-3-B,protein gooseberry-like [Orbicella faveolata]
4.2120335297066604e-40,2.3737669600814577,0.546,0.09,1.1171997734193946e-35,15,OIT3.33,evm.model.Ap1.2127,evm.TU.Ap1.2127,Oncoprotein-induced transcript 3 protein,Oncoprotein-induced transcript 3 protein,uncharacterized protein LOC111332922 isoform X1 [Stylophora pistillata]
2.587938128069284e-38,3.4655194714283737,0.404,0.04,6.864247090890969e-34,15,evm.TU.Ap6.1991,evm.model.Ap6.1991,evm.TU.Ap6.1991,NA,Uncharacterized protein,utrophin-like [Stylophora pistillata]
4.597599785849313e-37,6.564315555570108,0.213,0.004,1.2194673671986716e-32,15,CALM.10,evm.model.Ap6.134,evm.TU.Ap6.134,Calmodulin,NA,NA
2.1914831769846566e-36,2.269495031286918,0.624,0.156,5.812689978634104e-32,15,AGRB3.2,evm.model.Ap1.4191,evm.TU.Ap1.4191,Adhesion G protein-coupled receptor B3,Latrophilin-1,brain-specific angiogenesis inhibitor 1-like isoform X2 [Orbicella faveolata]
1.5394833844571737e-35,1.5205420255615503,0.667,0.174,4.083325728934208e-31,15,evm.TU.Ap8.484,evm.model.Ap8.484,evm.TU.Ap8.484,NA,Uncharacterized protein,centrosomal protein of 290 kDa-like isoform X2 [Orbicella faveolata]
1.573617557782949e-35,2.484301103152269,0.504,0.084,4.173863210263494e-31,15,DMBT1.40,evm.model.Ap1.2377,evm.TU.Ap1.2377,Deleted in malignant brain tumors 1 protein,Low-density lipoprotein receptor-related protein 6,uncharacterized protein LOC110064321 [Orbicella faveolata]
3.378232117339747e-35,2.4150770472770757,0.518,0.091,8.960422868031945e-31,15,LRP6.17,evm.model.Ap1.2375,evm.TU.Ap1.2375,Low-density lipoprotein receptor-related protein 6,Low-density lipoprotein receptor-related protein 6,uncharacterized protein LOC111327840 [Stylophora pistillata]
5.494077336886739e-33,7.148515778089506,0.156,0.001,1.4572490728358386e-28,15,MLP.16,evm.model.Ap6.2650,evm.TU.Ap6.2650,Mucin-like protein (Fragment),Hemicentin-1,coadhesin-like [Orbicella faveolata]
5.991633900575903e-32,1.9173464881322833,0.539,0.115,1.5892209757887526e-27,15,AHNK,evm.model.Ap13.1153,evm.TU.Ap13.1153,Neuroblast differentiation-associated protein AHNAK,Neuroblast differentiation-associated protein AHNAK (Fragment),neuroblast differentiation-associated protein AHNAK-like [Orbicella faveolata]
4.039810536248396e-31,6.80248362977771,0.163,0.002,1.0715193466345246e-26,15,evm.TU.Ap6.2656,evm.model.Ap6.2656,evm.TU.Ap6.2656,NA,NA,NA
6.0874094273865495e-31,1.9666046683990992,0.66,0.21,1.6146244765200083e-26,15,CAH2,evm.model.Ap3.1237,evm.TU.Ap3.1237,Carbonic anhydrase 2,Alpha carbonic anhydrase 3,carbonic anhydrase 2-like [Orbicella faveolata]
2.211103358368296e-30,2.0977729053856673,0.617,0.175,5.864730547736069e-26,15,DMD.4,evm.model.Ap6.1989,evm.TU.Ap6.1989,Dystrophin,Utrophin,trichohyalin-like [Stylophora pistillata]
1.5614013399543917e-29,2.5054604810215175,0.454,0.084,4.1414609140950285e-25,15,ZPP.13,evm.model.Ap9.159,evm.TU.Ap9.159,ZP domain-containing protein,CUB and zona pellucida-like domain-containing protein 1,ZP domain-containing protein-like [Orbicella faveolata]
2.890782999981872e-28,2.948006062406656,0.348,0.043,7.667512829151917e-24,15,PANP,evm.model.Ap5.180,evm.TU.Ap5.180,Aspartate 1-decarboxylase,L-tyrosine decarboxylase,uncharacterized protein LOC110044149 isoform X1 [Orbicella faveolata]
1.519408706332702e-27,2.0397971082965918,0.411,0.071,4.0300796526768585e-23,15,MLP.10,evm.model.Ap7.2645,evm.TU.Ap7.2645,Mucin-like protein (Fragment),Mucin-4,mucin-like protein [Orbicella faveolata]
1.7506297018326644e-27,1.2199571525739081,0.369,0.056,4.643370221140959e-23,15,evm.TU.Ap8.966,evm.model.Ap8.966,evm.TU.Ap8.966,NA,NA,NA
1.7894980373673543e-27,2.6510421113505163,0.355,0.048,4.7464645943131705e-23,15,SPD2A,evm.model.Ap2.153,evm.TU.Ap2.153,SH3 and PX domain-containing protein 2A,SH3 and PX domain-containing protein 2A,dynamin-binding protein-like isoform X1 [Orbicella faveolata]
4.833729722923948e-27,2.5353554611051075,0.426,0.079,1.282098471708348e-22,15,MFNA,evm.model.Ap5.179,evm.TU.Ap5.179,Probable L-tyrosine/L-aspartate decarboxylase,L-tyrosine decarboxylase,uncharacterized protein LOC110044150 [Orbicella faveolata]
1.2075358782306496e-26,7.007071133867765,0.142,0.002,3.202868163418975e-22,15,MATN4,evm.model.Ap4.6214,evm.TU.Ap4.6214,Matrilin-4,Uncharacterized protein,flocculation protein FLO11-like [Orbicella faveolata]
6.528238044291806e-26,2.7061549996062317,0.333,0.044,1.7315498588679586e-21,15,evm.TU.Ap3.228,evm.model.Ap3.228,evm.TU.Ap3.228,NA,Uncharacterized protein,glutamic acid-rich protein-like [Orbicella faveolata]
1.9707891365125147e-25,2.145705808402199,0.539,0.196,5.227321105685794e-21,15,TRFM.3,evm.model.Ap13.2450,evm.TU.Ap13.2450,Melanotransferrin,Melanotransferrin,melanotransferrin-like isoform X1 [Orbicella faveolata]
1.4971988159481666e-24,1.191561721791797,0.695,0.264,3.971170139420917e-20,15,evm.TU.Ap3.2270,evm.model.Ap3.2270,evm.TU.Ap3.2270,NA,NA,uncharacterized protein LOC110068772 [Orbicella faveolata]
1.7072570043263323e-24,2.4596623959817734,0.376,0.065,4.528328478275164e-20,15,FSTL5.1,evm.model.Ap4.1268,evm.TU.Ap4.1268,Follistatin-related protein 5,Follistatin-related protein 5,follistatin-related protein 5-like [Orbicella faveolata]
1.9552095813858407e-24,2.9006294586830537,0.333,0.048,5.185997893667804e-20,15,ZPP.32,evm.model.Ap1.2126,evm.TU.Ap1.2126,ZP domain-containing protein,Deleted in malignant brain tumors 1 protein,ZP domain-containing protein-like [Orbicella faveolata]
1.5133469954278996e-23,3.6668505287532125,0.199,0.011,4.0140015706729607e-19,15,evm.TU.Ap12.1941,evm.model.Ap12.1941,evm.TU.Ap12.1941,NA,Uncharacterized protein,NA
2.814288163292296e-23,2.0145226240367924,0.404,0.082,7.464617924316486e-19,15,SAAR2.2,evm.model.Ap9.324,evm.TU.Ap9.324,Skeletal aspartic acid-rich protein 2 (Fragment),Coral acid-rich protein,uncharacterized protein LOC110055747 [Orbicella faveolata]
2.8577416525394484e-23,2.018846776772481,0.355,0.062,7.579873959195633e-19,15,GBTR,evm.model.Ap2.2227,evm.TU.Ap2.2227,Glycine betaine transporter,Putative transporter,uncharacterized protein LOC111326449 [Stylophora pistillata]
1.3429078080488837e-22,0.8213610974835985,0.986,0.866,3.561928670068859e-18,15,RLA2,evm.model.Ap3.1323,evm.TU.Ap3.1323,60S acidic ribosomal protein P2,60S acidic ribosomal protein P2,60S acidic ribosomal protein P2-like [Stylophora pistillata]
1.5772581772588334e-22,1.9904512590228172,0.362,0.067,4.18351958936133e-18,15,SAAR2.3,evm.model.Ap9.326,evm.TU.Ap9.326,Skeletal aspartic acid-rich protein 2 (Fragment),Uncharacterized protein,uncharacterized protein LOC110055747 [Orbicella faveolata]
3.023706737290752e-22,3.5514782393188753,0.234,0.021,8.02007974998999e-18,15,RUFY4,evm.model.Ap12.1075,evm.TU.Ap12.1075,RUN and FYVE domain-containing protein 4,RUN and FYVE domain-containing protein 4,uncharacterized protein LOC110048543 [Orbicella faveolata]
3.9611778339898636e-22,2.738134767971009,0.305,0.044,1.0506628086874715e-17,15,ZPP.3,evm.model.Ap8.2445,evm.TU.Ap8.2445,ZP domain-containing protein,Neural cell adhesion molecule 2,titin-like isoform X1 [Orbicella faveolata]
5.02476624996027e-22,2.6177697180552664,0.348,0.062,1.332769000139462e-17,15,TPM.1,evm.model.Ap3.570,evm.TU.Ap3.570,Tropomyosin,Uncharacterized protein,tropomyosin-like [Orbicella faveolata]
7.69537627376012e-22,4.048529326146498,0.191,0.012,2.0411216028521343e-17,15,evm.TU.Ap11.834,evm.model.Ap11.834,evm.TU.Ap11.834,NA,Uncharacterized protein,uncharacterized protein LOC110067158 [Orbicella faveolata]
4.052801854095044e-21,1.0885203928279612,0.915,0.761,1.0749651637801693e-16,15,evm.TU.Ap11.1030,evm.model.Ap11.1030,evm.TU.Ap11.1030,NA,NA,NA
5.3110628411231675e-21,2.620973327216868,0.312,0.051,1.408706307979509e-16,15,GST.2,evm.model.Ap9.2335,evm.TU.Ap9.2335,Glutathione S-transferase,Hematopoietic prostaglandin D synthase,hematopoietic prostaglandin D synthase-like [Orbicella faveolata]
1.928991331194856e-19,2.2729568345007167,0.34,0.068,5.116456606861236e-15,15,HMCN1.4,evm.model.Ap14.1110,evm.TU.Ap14.1110,Hemicentin-1,Receptor-type tyrosine-protein phosphatase delta,hemicentin-2-like [Orbicella faveolata]
2.7542340580426444e-19,1.9168211153615637,0.39,0.092,7.30533041555231e-15,15,MEX3B,evm.model.Ap1.1379,evm.TU.Ap1.1379,RNA-binding protein MEX3B,RNA-binding protein MEX3B,RNA-binding protein MEX3B-like [Orbicella faveolata]
6.619754364488277e-19,2.6340220922852895,0.262,0.037,1.7558236476368705e-14,15,ZPP.27,evm.model.Ap13.548,evm.TU.Ap13.548,ZP domain-containing protein,Zona pellucida-like domain-containing protein 1,uncharacterized protein LOC110056553 [Orbicella faveolata]
8.540074801640233e-19,1.1416903412624628,0.745,0.39,2.2651694403870557e-14,15,ACTC.2,evm.model.Ap12.872,evm.TU.Ap12.872,"Actin, cytoplasmic","Actin, cytoplasmic","actin, cytoplasmic [Orbicella faveolata]"
8.719146084303006e-19,1.7533938383853955,0.348,0.077,2.312666307400529e-14,15,CPP1.26,evm.model.Ap13.1675,evm.TU.Ap13.1675,CUB and peptidase domain-containing protein 1 (Fragment),Transmembrane protease serine 2,uncharacterized protein LOC111326491 isoform X2 [Stylophora pistillata]
3.705734299507845e-18,0.803835162777176,0.943,0.766,9.829089656014608e-14,15,RS20,evm.model.Ap3.238,evm.TU.Ap3.238,40S ribosomal protein S20,Predicted protein,40S ribosomal protein S20-like [Orbicella faveolata]
3.7592212450764464e-18,2.111553249997659,0.298,0.055,9.970958430440766e-14,15,evm.TU.Ap4.839.evm.TU.Ap4.840.evm.TU.Ap4.841,NA,NA,NA,NA,NA
7.834556828056653e-18,1.1192471666389032,0.773,0.397,2.0780378530737467e-13,15,evm.TU.Ap4.829,evm.model.Ap4.829,evm.TU.Ap4.829,NA,Reticulocyte-binding protein 2-like a,trichohyalin-like [Orbicella faveolata]
1.3388187154674197e-17,2.241696903546071,0.262,0.042,3.551082760905784e-13,15,ANO7.1,evm.model.Ap6.1391,evm.TU.Ap6.1391,Anoctamin-7,Anoctamin-7,anoctamin-7-like [Orbicella faveolata]
1.9109478128493353e-17,2.0930304267156563,0.362,0.087,5.068597978801576e-13,15,AP2C,evm.model.Ap1.3529,evm.TU.Ap1.3529,Transcription factor AP-2 gamma,Transcription factor AP-2-alpha,uncharacterized protein LOC110053399 [Orbicella faveolata]
4.1526883193120075e-17,2.4641440243024895,0.27,0.046,1.1014590498143168e-12,15,CALUA.3,evm.model.Ap1.107,evm.TU.Ap1.107,Calumenin-A,Calumenin,calumenin-like [Orbicella faveolata]
1.1318784719361778e-16,2.508318272159994,0.27,0.047,3.002194458963518e-12,15,CO1A2.22,evm.model.Ap13.1588,evm.TU.Ap13.1588,Collagen alpha-2(I) chain (Fragment),Collagen alpha-1(VI) chain,collagen alpha-1(XVII) chain-like [Orbicella faveolata]
1.5192464920127181e-16,2.7665066614121847,0.22,0.029,4.029649395414534e-12,15,ANXA6,evm.model.Ap13.1331,evm.TU.Ap13.1331,Annexin A6,Annexin A6,annexin A13-like isoform X1 [Orbicella faveolata]
2.1637481837057023e-16,2.4077097997774506,0.262,0.045,5.739125682461005e-12,15,YOBN,evm.model.Ap10.819,evm.TU.Ap10.819,Putative L-amino-acid oxidase YobN,L-amino-acid oxidase,L-amino-acid oxidase-like isoform X1 [Orbicella faveolata]
2.4939675195101164e-16,2.8843126117483395,0.227,0.032,6.6149994487486325e-12,15,evm.TU.Ap2.2230,evm.model.Ap2.2230,evm.TU.Ap2.2230,NA,NA,hypothetical protein AC249_AIPGENE3811 [Exaiptasia pallida]
5.211703669800934e-16,3.448599717260512,0.177,0.018,1.3823522813779997e-11,15,RBP.1,evm.model.Ap6.1801,evm.TU.Ap6.1801,Riboflavin-binding protein,Riboflavin-binding protein,riboflavin-binding protein-like [Orbicella faveolata]
7.236074686512714e-16,1.8012062551428851,0.326,0.08,1.919296449850632e-11,15,NALD2.1,evm.model.Ap14.470,evm.TU.Ap14.470,N-acetylated-alpha-linked acidic dipeptidase 2,N-acetylated-alpha-linked acidic dipeptidase 2,N-acetylated-alpha-linked acidic dipeptidase 2-like [Orbicella faveolata]
1.0424010207447142e-15,4.347056557137369,0.128,0.006,2.76486446742328e-11,15,MRP4.30,evm.model.Ap3.1815,evm.TU.Ap3.1815,Multidrug resistance-associated protein 4,Multidrug resistance-associated protein 4,multidrug resistance-associated protein 4-like [Orbicella faveolata]
1.810634053385261e-15,4.60364518488842,0.113,0.004,4.8025257631990664e-11,15,PRDM6.7,evm.model.Ap1.66,evm.TU.Ap1.66,Putative histone-lysine N-methyltransferase PRDM6,Histone-lysine N-methyltransferase PRDM9,putative histone-lysine N-methyltransferase PRDM6 isoform X1 [Orbicella faveolata]
1.890987661279719e-15,2.5135560554490506,0.262,0.049,5.015655672778327e-11,15,CAHD1.13,evm.model.Ap10.2042,evm.TU.Ap10.2042,VWFA and cache domain-containing protein 1,VWFA and cache domain-containing protein 1,VWFA and cache domain-containing protein 1-like [Orbicella faveolata]
2.7393933948636082e-15,2.5856505960161456,0.22,0.033,7.265967040536234e-11,15,GRP3.1,evm.model.Ap1.1409,evm.TU.Ap1.1409,Glycine-rich protein A3,Annexin,cell death-inducing p53-target protein 1 homolog [Orbicella faveolata]
3.197841619150657e-15,2.6576822326320677,0.22,0.033,8.481955110635204e-11,15,PAX6.2,evm.model.Ap5.1352,evm.TU.Ap5.1352,Paired box protein Pax-6,Paired box protein Pax-6,paired box protein Pax-6-like isoform X1 [Orbicella faveolata]
5.3612998068079475e-15,1.1598191960186512,0.404,0.134,1.42203116075774e-10,15,MYOF,evm.model.Ap2.1649,evm.TU.Ap2.1649,Myoferlin,Dysferlin,myoferlin-like isoform X1 [Stylophora pistillata]
7.52777639734558e-15,2.2384147246918396,0.277,0.058,1.9966674116319415e-10,15,evm.TU.Ap6.467,evm.model.Ap6.467,evm.TU.Ap6.467,NA,Uncharacterized protein,uncharacterized protein LOC110067478 [Orbicella faveolata]
9.254559986922394e-15,0.6353217904908997,0.965,0.839,2.454679490931296e-10,15,RL371,evm.model.Ap14.974,evm.TU.Ap14.974,Probable 60S ribosomal protein L37-A,FAS-associated factor 1,FAS-associated factor 1 [Stylophora pistillata]
1.0306257513068357e-14,2.813234237912096,0.199,0.027,2.7336317427662513e-10,15,OIT3.32,evm.model.Ap1.2128,evm.TU.Ap1.2128,Oncoprotein-induced transcript 3 protein,Oncoprotein-induced transcript 3 protein,uncharacterized protein LOC111327228 [Stylophora pistillata]
1.5681002655336916e-14,1.6275016279845884,0.277,0.063,4.1592291443015637e-10,15,evm.TU.Ap12.430.evm.TU.Ap12.431.evm.TU.Ap12.432,NA,NA,NA,NA,NA
1.7457591367072482e-14,1.608952309169745,0.319,0.082,4.630451534202305e-10,15,MCAS.3,evm.model.Ap6.2623,evm.TU.Ap6.2623,Mycocerosic acid synthase,Phthiocerol synthesis polyketide synthase type I PpsC,uncharacterized protein LOC110040319 [Orbicella faveolata]
2.8137404299035704e-14,0.6674035072365596,0.936,0.675,7.46316511627623e-10,15,RL22,evm.model.Ap6.403,evm.TU.Ap6.403,60S ribosomal protein L22,60S ribosomal protein L22,60S ribosomal protein L22-like [Orbicella faveolata]
4.0739786511735854e-14,2.371509145758929,0.234,0.042,1.0805820974372818e-9,15,SYT14,evm.model.Ap6.1303,evm.TU.Ap6.1303,Synaptotagmin-14,Synaptotagmin-14,synaptotagmin-14-like [Orbicella faveolata]
6.468354235014205e-14,0.6464212874043271,0.95,0.785,1.7156662772951677e-9,15,RL32,evm.model.Ap4.99,evm.TU.Ap4.99,60S ribosomal protein L32,60S ribosomal protein L32,60S ribosomal protein L32-like [Stylophora pistillata]
6.962453775607814e-14,0.7288204969897558,0.929,0.719,1.8467212394422166e-9,15,RL33A,evm.model.Ap8.233,evm.TU.Ap8.233,60S ribosomal protein L33-A,Predicted protein,60S ribosomal protein L35a-like [Orbicella faveolata]
7.223776090190531e-14,3.3925856294196075,0.163,0.018,1.9160343701621364e-9,15,ZPP.26,evm.model.Ap13.543,evm.TU.Ap13.543,ZP domain-containing protein,Zona pellucida sperm-binding protein 3,ZP domain-containing protein-like isoform X1 [Orbicella faveolata]
8.787816134023148e-14,0.667930304653968,0.95,0.794,2.3308803513882996e-9,15,RL37A,evm.model.Ap7.2911,evm.TU.Ap7.2911,60S ribosomal protein L37a,60S ribosomal protein L37a,60S ribosomal protein L37a-like [Stylophora pistillata]
1.7904954230738327e-13,2.1651291938881783,0.277,0.065,4.749110060161034e-9,15,CAHD1.2,evm.model.Ap10.1674,evm.TU.Ap10.1674,VWFA and cache domain-containing protein 1,VWFA and cache domain-containing protein 1,VWFA and cache domain-containing protein 1-like isoform X1 [Orbicella faveolata]
