p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,Preferred_name,query,Description
0.002796235198967925,0.7288223174623465,0.2,0.124,1,12,CMIP,g624,c-Maf inducing protein
0.0028131506416696444,3.1259688437301048,0.04,0.006,1,12,g25880,g25880,Ankyrin repeats (3 copies)
0.002830912101164717,4.377232320462523,0.02,0.001,1,12,g20555,g20555,larval turning behavior
0.002845408231570901,0.8425250637062301,0.06,0.028,1,12,KCNT2,g8874,intracellular sodium activated potassium channel activity
0.002846854813388138,2.082755003862876,0.033,0.005,1,12,CNTN3.1,g29175,Contactin 6
0.0028594777643892216,0.6385472578084821,0.14,0.082,1,12,NGDN,g2060,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
0.0029451294916662237,1.7329283766293933,0.133,0.068,1,12,SVEP1.1,g8815,"Sushi, von Willebrand factor type A, EGF and pentraxin"
0.002980162242652999,5.322625279642594,0.02,0.001,1,12,g12538,g12538,G-protein coupled receptor activity
0.0030242925569022396,0.5531317779775795,0.08,0.05,1,12,MED7,g20869,"Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery"
0.0030597596229570336,3.1626953898091266,0.04,0.006,1,12,g28863,g28863,Armadillo repeat-containing protein
0.0030812732645654696,4.140157253757976,0.02,0.001,1,12,g22454,g22454,protein tyrosine kinase collagen receptor activity
0.003115418275461569,8.52880896158144,0.02,0.001,1,12,g7821,NA,NA
0.003123967708584988,2.9436555075707123,0.027,0.002,1,12,GPRNPR2.2,g5967,7 transmembrane receptor (rhodopsin family)
0.0032674938551069703,1.2557810648254595,0.06,0.022,1,12,WDR83OS,g27304,Uncharacterised protein family (UPF0139)
0.0032864190503331427,1.2054638784055893,0.047,0.009,1,12,MIF4GD.3,g21563,RNA binding
0.003299665254453174,3.2004059544083825,0.033,0.004,1,12,g22651,g22651,Protein of unknown function (DUF229)
0.003384355263514323,2.8429424830655714,0.04,0.006,1,12,g26421,g26421,voltage-gated potassium channel activity
0.0034001450934685123,0.9589825448716331,0.06,0.022,1,12,Kiaa1467,g22633,-
0.0034071435263642283,1.1186804227456135,0.04,0.011,1,12,METTL9,g314,Methyltransferase-like protein 9
0.0034704944665444842,1.825610599187922,0.06,0.022,1,12,CNTNAP2,g13532,protein-like 2
0.0034728264310578084,4.880537541634282,0.027,0.003,1,12,CELA1,g12363,elastin catabolic process
0.0034860814160355327,4.615144241544015,0.027,0.003,1,12,g14447,g14447,-
0.0034970495476232244,4.290809360634844,0.02,0.001,1,12,g28208,g28208,"domain, Protein"
0.003532099853722972,0.705944739205254,0.033,0.006,1,12,PCSK1,g7891,positive regulation of smooth muscle cell-matrix adhesion
0.003572997784388445,3.798699605325239,0.027,0.002,1,12,g30332,g30332,"Fibrinogen beta and gamma chains, C-terminal globular domain"
0.0036220348904527633,3.713669010395787,0.02,0.001,1,12,g27783,g27783,G-protein coupled receptor activity
0.0036580822002900953,0.9965777371184901,0.073,0.03,1,12,MDM1,g17904,nuclear protein
0.003665227864880798,4.667104712549742,0.02,0.001,1,12,mth,g12522,determination of adult lifespan
0.0037049407806636846,3.1902845949878715,0.027,0.003,1,12,g13181,g13181,monooxygenase activity
0.003766513544953746,7.073025852770658,0.013,0.002,1,12,TMPRSS7.1,g24196,"Transmembrane protease, serine 7"
0.003775166439038372,1.4785373495787253,0.06,0.02,1,12,PKN2,g9513,GTP-Rho binding
0.0038142695398325575,2.7046996149160414,0.033,0.004,1,12,g16607,g16607,Belongs to the peptidase S1 family
0.003815596874640638,2.292848558156501,0.033,0.005,1,12,g26146,g26146,protein ubiquitination
0.0038190513087454324,1.0363273985091728,0.06,0.018,1,12,g13040,g13040,transitional stage B cell differentiation
0.0038354513794472875,4.162760850834653,0.027,0.003,1,12,GSX2,g18100,GS homeobox 2
0.00390158563835535,0.8079577338552404,0.04,0.018,1,12,CERK,g30054,dihydroceramide kinase activity
0.0039183881982460455,0.5432665912800005,0.213,0.141,1,12,SPCS1,g12959,signal peptide processing
0.004000959373477949,1.9404706650002022,0.047,0.022,1,12,g4247,g4247,CC domain
0.004134788262160651,0.9411121543543608,0.1,0.048,1,12,POMGNT1.2,g27930,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1"
0.004167379690187343,0.7739514703880952,0.06,0.028,1,12,COG6,g23337,intra-Golgi vesicle-mediated transport
0.004216232784724301,3.112492402464688,0.033,0.005,1,12,g25734,NA,NA
0.004348246376562848,1.4728324410525329,0.04,0.011,1,12,g16745,g16745,carbohydrate binding
0.004373574442982688,1.3596690157509248,0.113,0.049,1,12,g4918,g4918,Universal stress protein family
0.004434062759941023,3.2743836247271942,0.027,0.003,1,12,g20651,g20651,Lipoxygenase
0.004443926433675707,1.7557463619893816,0.067,0.02,1,12,g22195,g22195,glutathione peroxidase activity
0.004566901530080131,1.3661510792807636,0.04,0.009,1,12,g12088,g12088,-
0.0045804782639314295,0.5397953371044306,0.067,0.036,1,12,TAF4B,g301,RNA polymerase II transcriptional preinitiation complex assembly
0.004623942684154388,4.666348324289005,0.02,0.001,1,12,g25764,NA,NA
0.004629812281842095,3.978861891654585,0.02,0.001,1,12,g11153,g11153,neurogenic locus notch homolog protein
0.004686551182285491,1.7009824439638783,0.033,0.005,1,12,g1704,g1704,positive regulation of myosin-light-chain-phosphatase activity
0.004686821746943821,0.5606406918554514,0.093,0.056,1,12,PIP4K2B,g19219,Phosphatidylinositol 5-phosphate 4-kinase type-2
0.004699987661929783,2.099337595230676,0.033,0.006,1,12,g24351,g24351,Anaphase-promoting complex subunit 4 WD40 domain
0.004730487923166662,1.5752272992061616,0.06,0.018,1,12,TMEM18,g11111,Transmembrane protein 18
0.004734843858405193,1.1034740661483697,0.093,0.038,1,12,MEIS2,g15182,regulation of cardiac muscle myoblast proliferation
0.004736758267224734,2.4702662134014504,0.027,0.003,1,12,C9orf85,g7722,Uncharacterized conserved protein (DUF2039)
0.004770659646491602,2.5532364254681132,0.033,0.005,1,12,clec.78.1,g16824,Calcium ion binding
0.004830269816171578,0.8928683711633285,0.007,0.02,1,12,g27637,g27637,NADP-retinol dehydrogenase activity
0.004861378629207011,1.771827917390781,0.073,0.024,1,12,g12977,g12977,Calmodulin. Source PGD
0.004866646236947791,2.0508239908632064,0.033,0.006,1,12,g12672,g12672,cationic amino acid transporter
0.004869719651617264,1.558348293996886,0.033,0.005,1,12,g26804,g26804,acetylcholine-gated cation-selective channel activity
0.004922871703899088,3.63725154584494,0.02,0.001,1,12,EDIL3.3,g3206,integrin binding
0.004948437587150804,0.5401530783552451,0.047,0.023,1,12,ATP10,g11794,ATP10 protein
0.004965788482563921,1.4213373437348917,0.08,0.03,1,12,HECTD2,g6310,Ubiquitin-protein ligase
0.004985696498681087,3.12120903373397,0.027,0.003,1,12,g6358,NA,NA
0.0051378821293245535,1.4552999018871244,0.047,0.01,1,12,WFDC8,g24503,WAP four-disulfide core domain
0.00516684502049342,1.7138040929377114,0.033,0.005,1,12,g24573,g24573,Belongs to the CRISP family
0.005169539957776678,0.5759739141840781,0.033,0.008,1,12,g15264,g15264,Common central domain of tyrosinase
0.005257459062612821,2.3426610018111518,0.02,0.001,1,12,g13235,NA,NA
0.005278528913283049,7.5359753121998905,0.013,0.001,1,12,TMPRSS9.4,g18848,"Transmembrane protease, serine 9"
0.0052832205950986855,0.6512932664823121,0.073,0.037,1,12,RBM15B,g17401,dosage compensation by inactivation of X chromosome
0.0052834705954981735,0.9279420862976835,0.033,0.01,1,12,ORMDL3,g19509,ORMDL sphingolipid biosynthesis regulator
0.005478933688880463,1.555547352612445,0.093,0.038,1,12,KLF11,g26189,factor 11
0.005531920972674354,0.8389098819736542,0.033,0.009,1,12,TMEM72,g5336,Transmembrane protein family 72
0.005546666550984615,3.8377306363408197,0.027,0.003,1,12,TBXAS1.5,g18970,heme binding
0.005567581051464996,0.5911972440454001,0.127,0.075,1,12,KIF2A,g26233,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
0.005592721844734263,2.787395185189723,0.027,0.003,1,12,g9897,NA,NA
0.005612897191004546,3.517698525835973,0.02,0.001,1,12,PTF1A,g19579,"Pancreas specific transcription factor, 1a"
0.00562544476468444,4.7141317566333765,0.02,0.001,1,12,g14562,g14562,-
0.005658981262070174,1.278371268844512,0.04,0.008,1,12,CREB3L3,g5491,Cyclic AMP-responsive element-binding protein 3-like protein 3
0.005885968903859901,0.6272836698165465,0.1,0.058,1,12,C7orf50,g20902,Uncharacterised conserved protein (DUF2373)
0.005892047367024542,3.3360604441937083,0.033,0.005,1,12,g8703,g8703,G-protein coupled receptor activity
0.005955954992448895,1.0312041579358953,0.1,0.046,1,12,ANKRD55,g7038,Ankyrin repeats (many copies)
0.005999455505067528,2.826315505430594,0.033,0.005,1,12,g11884,g11884,Extracellular calcium-sensing receptor-like
0.006075578341432767,3.5366069949255134,0.02,0.001,1,12,PPP1R3E.1,g395,"protein phosphatase 1, regulatory subunit"
0.006093212677805427,0.6223843964925538,0.107,0.052,1,12,ABHD5,g978,Abhydrolase domain containing 5
0.006097981881410487,3.5690843105590004,0.02,0.001,1,12,g1051,g1051,7 transmembrane receptor (rhodopsin family)
0.006132844244116097,0.6845951947240454,0.06,0.036,1,12,g14409,g14409,-
0.006155731991331687,0.8744387824146347,0.36,0.284,1,12,NUCB2,g21586,positive regulation of testosterone secretion
0.006298309799479158,0.7003600562806285,0.033,0.009,1,12,ADO,g24284,cysteamine dioxygenase activity
0.006302577755337894,3.6581006928813933,0.033,0.006,1,12,F5.11,g17220,Coagulation factor V
0.00634965181336006,2.005338116435145,0.06,0.017,1,12,DISP1.1,g14986,patched ligand maturation
0.0064276616653047005,2.8132544282431655,0.027,0.003,1,12,g2053,g2053,G-protein coupled receptor activity
0.006437053146632573,0.5070471500884854,0.253,0.184,1,12,EIF3F.1,g23095,"component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation"
0.006487893949481681,1.6262195975068727,0.073,0.025,1,12,SLC35A2,g29705,Solute carrier family 35
0.006632979272903583,2.925045562152305,0.047,0.012,1,12,P4HTM.13,g27145,L-ascorbic acid binding
0.006657170878252634,2.533282074201313,0.04,0.007,1,12,g14388,NA,NA
0.00666704575942382,1.8682389276531042,0.073,0.024,1,12,g3125,g3125,gamma-aminobutyric acid type B receptor subunit
0.006734302207886994,4.282256366284522,0.027,0.003,1,12,ADAMTS16.2,g26219,negative regulation of cellular response to hepatocyte growth factor stimulus
0.006941942619486796,0.7062725142804279,0.153,0.098,1,12,SOD1.1,g30112,Destroys radicals which are normally produced within the cells and which are toxic to biological systems
0.0070276627572337744,0.9431754332570362,0.073,0.033,1,12,g16417,g16417,TraB family
0.007069286584680015,2.4754073856845444,0.027,0.003,1,12,g10600,g10600,G-protein coupled receptor activity
0.007070353300020253,2.3551289058831473,0.033,0.006,1,12,g29985,g29985,BTB And C-terminal Kelch
0.007089488967006784,1.274409547342355,0.073,0.032,1,12,PHTF1,g10889,Male germ-cell putative homeodomain transcription factor
0.007125637424030137,0.9565404874413144,0.033,0.012,1,12,POLR2G,g14547,DNA-directed 5'-3' RNA polymerase activity
0.007291695039685817,2.1105617644903294,0.02,0.001,1,12,GPR98,g6341,receptor 98
0.007292652220569927,2.866456552119458,0.02,0.001,1,12,g16830,g16830,Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)
0.0072952843417690766,2.4464097645330907,0.04,0.008,1,12,g23980,g23980,"Platelet-derived and vascular endothelial growth factors (PDGF, VEGF) family"
0.007306760314983145,1.238064696388363,0.053,0.015,1,12,g4939,g4939,"fast, calcium ion-dependent exocytosis of neurotransmitter"
0.007329101049508909,2.5503013520751434,0.027,0.004,1,12,g15898,NA,NA
0.007407726661989747,1.3055787298207222,0.053,0.017,1,12,g9910,g9910,prohibitin homologues
0.007410690081002906,0.7537737509533167,0.127,0.073,1,12,CDK5RAP3,g19428,CDK5 regulatory subunit associated protein 3
0.007432171016126573,2.58308021109071,0.047,0.011,1,12,g24145,g24145,major facilitator superfamily
0.00748536314258735,0.5399151608849103,0.08,0.05,1,12,GART,g14089,Trifunctional purine biosynthetic protein
0.007502078040766597,1.5086239764685032,0.04,0.01,1,12,ovo,g23285,transcription factor Ovo-like
0.0075127953092568875,1.4949622543809087,0.087,0.034,1,12,NSMAF,g687,aggrephagy
0.008099716241292043,1.024080726635671,0.06,0.023,1,12,g28952,g28952,lipopolysaccharide-induced transcription factor regulating tumor necrosis factor alpha
0.008141136736600316,1.225447253890127,0.06,0.018,1,12,g19283,g19283,-
0.008141769627730631,2.946919403302797,0.02,0.001,1,12,g28020,g28020,-
0.00826076039264198,4.891634548147671,0.013,0.003,1,12,g6159,g6159,"Coagulation factor 5/8 C-terminal domain, discoidin domain"
0.008264773776247625,0.5816440925196029,0.02,0.003,1,12,g17610,g17610,polycystic kidney disease protein 1-like
0.008309937759613386,4.16625921126735,0.02,0.001,1,12,g8423,g8423,G-protein coupled receptor activity
0.008463046364565099,1.8206973291723352,0.033,0.006,1,12,TMEM163.6,g8887,zinc ion binding
0.008608402727274613,1.2886226723315035,0.047,0.015,1,12,SPRYD3,g14678,SPRY domain
0.008632496825662498,2.1087122455263394,0.033,0.006,1,12,ADAM10.3,g7214,It is involved in the biological process described with proteolysis
0.008849984640036742,0.7734356665813669,0.127,0.073,1,12,ZCCHC9,g8708,zinc finger
0.008938915481510462,4.47148477243383,0.02,0.002,1,12,MGAT4C,g23167,"MGAT4 family, member C"
0.008956337225230392,1.4959158121313296,0.053,0.02,1,12,FOXP4,g29065,forkhead box
0.009156925277075945,1.0407077783055914,0.087,0.043,1,12,TMEM129,g6294,ubiquitin-like protein ligase activity
0.009332659185582433,2.1877198751880664,0.047,0.012,1,12,g17061,NA,NA
0.009579789142924266,5.588033239496639,0.02,0.003,1,12,g18146,NA,NA
0.00961675428505974,1.5704085001286237,0.04,0.011,1,12,RIIAD1,g8334,regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1
0.009748902157076241,1.1232109664088292,0.08,0.036,1,12,PFKP,g10252,"Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis"
0.009863047118000264,4.007723592191809,0.02,0.001,1,12,g3741,NA,NA
0.009912594739092173,3.2296880808059325,0.02,0.002,1,12,KBTBD12,g7436,Kelch repeat and BTB
1.2708064959482912e-108,5.943228678508879,0.695,0.056,2.6329839789552645e-104,13,MCTP2,g7930,calcium ion binding
4.725465259726662e-96,7.963217250428927,0.519,0.006,9.790691471627671e-92,13,g7500,g7500,intein-mediated protein splicing
1.1242001027851034e-89,8.566882933445097,0.473,0.004,2.3292301929604556e-85,13,g8422,NA,NA
1.8132409733063043e-81,5.8999479074789845,0.55,0.022,3.756853972593332e-77,13,MUC5B,g6908,chitin binding. It is involved in the biological process described with chitin metabolic process
2.916201788672431e-81,6.28155058087465,0.511,0.028,6.0420784859504095e-77,13,g27965,g27965,peroxidase activity
8.480217278276483e-78,6.1012900152318235,0.527,0.031,1.7570162178861044e-73,13,g9971,NA,NA
4.951328811496726e-69,4.545365414489458,0.603,0.078,1.0258658164540066e-64,13,CACNA1A,g8807,"Voltage-sensitive calcium channels (VSCC) mediate the entry of calcium ions into excitable cells and are also involved in a variety of calcium-dependent processes, including muscle contraction, hormone or neurotransmitter release, gene expression, cell motility, cell division and cell death. The isoform alpha-1A gives rise to P and or Q-type calcium currents. P Q-type calcium channels belong to the 'high-voltage activated' (HVA) group and are blocked by the funnel toxin (Ftx) and by the omega-agatoxin- IVA (omega-Aga-IVA). They are however insensitive to dihydropyridines (DHP), and omega-conotoxin-GVIA (omega-CTx-GVIA)"
3.783927610235847e-61,3.859030141927641,0.634,0.089,7.839919615647651e-57,13,PKD2,g17065,Polycystic kidney disease
2.8590693630944365e-60,4.285028655719838,0.489,0.091,5.9237058133953635e-56,13,g22009,NA,NA
8.264559888590452e-60,4.506902553340944,0.534,0.041,1.7123341633170556e-55,13,CD97.2,g18216,7 transmembrane receptor (Secretin family)
2.860807032709273e-56,8.646859252104981,0.336,0.007,5.927306091070343e-52,13,g3464,NA,NA
5.637554874758688e-50,4.000668869835779,0.496,0.099,1.1680449945012525e-45,13,g8181,NA,NA
5.062159194426722e-48,4.463216398555381,0.519,0.062,1.0488287634932725e-43,13,MYC,g22372,V-myc avian myelocytomatosis viral oncogene homolog
1.0088282744482731e-47,5.261627746464053,0.389,0.021,2.090191301829377e-43,13,g28642,g28642,Fibronectin type 3 domain
4.3419203839604485e-44,5.108757545329862,0.382,0.023,8.996024843527654e-40,13,ANO8,g7717,intracellular chloride channel activity
2.219519658277756e-43,5.760305980804059,0.336,0.014,4.5986227799856825e-39,13,g8421,NA,NA
8.966036778148283e-43,8.80711504980616,0.221,0.001,1.8576731600645428e-38,13,g24342,g24342,protein localization to membrane raft
1.16997009003828e-42,2.982481039217932,0.618,0.159,2.4240610295503125e-38,13,RASEF,g3569,GTPase activity
8.138384844158426e-42,6.792993737360915,0.244,0.003,1.6861919558611844e-37,13,g9375,g9375,F5/8 type C domain
1.6645857578486132e-41,4.900606058004204,0.344,0.023,3.4488552316865418e-37,13,g8521,NA,NA
3.235217212646664e-41,7.080394402289091,0.282,0.01,6.703046542882623e-37,13,g4090,g4090,Baculoviral inhibition of apoptosis protein repeat
1.4414451049328058e-40,4.295998764947608,0.397,0.035,2.9865301129102802e-36,13,g941,g941,polycystic kidney disease protein 1-like
2.7116448271480783e-39,4.269600598897194,0.389,0.033,5.618256917368104e-35,13,g27791,g27791,voltage-gated potassium channel activity
8.837958470926075e-37,7.801625619433479,0.229,0.003,1.8311366155911733e-32,13,FAT3.1,g20072,Cadherin repeats.
3.598163264552769e-36,7.586283217265699,0.198,0.002,7.455034467826882e-32,13,GFI1B.1,g9198,positive regulation of interleukin-6-mediated signaling pathway
9.267037328732841e-36,9.066886660902052,0.183,0.001,1.9200374641401574e-31,13,g17067,NA,NA
8.725396902187986e-35,4.0081058471305004,0.374,0.034,1.8078149841643287e-30,13,g28261,g28261,cobalamin catabolic process
1.478999697238892e-34,7.084125181178946,0.198,0.003,3.0643394727092603e-30,13,g17938,g17938,calcium ion binding
3.5608246016583984e-34,3.197366386675437,0.481,0.114,7.377672492176036e-30,13,CACNA2D1.1,g18351,voltage-gated calcium channel activity
8.513995421175224e-34,4.375512847472715,0.336,0.028,1.7640147113132946e-29,13,g16130,g16130,"potassium voltage-gated channel, subfamily H"
8.650629453204962e-33,5.077622382499893,0.275,0.021,1.7923239164095361e-28,13,g1342,NA,NA
2.68807902790874e-32,7.858817804416108,0.183,0.002,5.569430937924119e-28,13,GPM6B,g16909,Myelin proteolipid protein (PLP or lipophilin)
7.091479020604915e-32,4.0828682804117635,0.374,0.052,1.4692835382791323e-27,13,g16277,g16277,voltage-gated sodium channel activity
1.9583448426934562e-31,2.7989339565805276,0.511,0.101,4.057494679576572e-27,13,GLIPR2.4,g9318,positive regulation of epithelial to mesenchymal transition
3.569914067511379e-31,3.418376919741423,0.374,0.084,7.396504956476826e-27,13,CCDC154,g21306,Coiled-coil domain-containing protein 154
6.78300234553389e-31,6.408082923097354,0.221,0.007,1.4053702559711666e-26,13,g28485,g28485,Protein kinase C conserved region 2 (CalB)
9.089062087859727e-31,8.14047037881289,0.168,0.001,1.883162773983657e-26,13,g21742,NA,NA
2.932035965854111e-30,8.979204413899497,0.168,0.001,6.074885317653133e-26,13,g8448,NA,NA
7.923520924584006e-30,5.1618990418338875,0.244,0.013,1.6416743003645602e-25,13,g22305,NA,NA
1.0029708785018596e-29,8.284451418130871,0.153,0.001,2.078055363168003e-25,13,g27093,g27093,signaling receptor binding
4.871897105412839e-29,6.813242149850218,0.176,0.003,1.009408361270486e-24,13,g28369,g28369,homophilic cell adhesion via plasma membrane adhesion molecules
3.0369304473391205e-28,8.83888795458488,0.145,0.001,6.292216193841924e-24,13,g15915,g15915,Common central domain of tyrosinase
2.8866194758508122e-27,6.737801163929356,0.168,0.003,5.980786892015298e-23,13,g20707,g20707,calcium ion binding
5.686408696312892e-27,7.539005116405479,0.153,0.001,1.1781670177890681e-22,13,g5729,g5729,polycystic kidney disease protein 1-like
1.1796527688936736e-26,8.369463646774145,0.145,0.001,2.4441225718708024e-22,13,CALB1.3,g1349,Calcium ion binding
4.174154252476301e-26,5.779044289519899,0.176,0.003,8.648430195705649e-22,13,g10341,g10341,Extracellular domain of unknown function in nidogen (entactin) and hypothetical proteins.
1.9267821900546596e-25,6.271978409805504,0.183,0.004,3.9921000195742494e-21,13,g22133,g22133,potassium voltage-gated channel
2.9375082369190045e-25,3.2094733922051435,0.389,0.071,6.086223316072485e-21,13,g9970,NA,NA
4.450646547346278e-25,5.448252077803406,0.198,0.008,9.221294581446753e-21,13,g3472,g3472,voltage-gated potassium channel activity
1.2636190381020424e-24,6.125583355476923,0.153,0.003,2.6180922850436214e-20,13,g24153,g24153,hyaluronic acid binding
5.199558869164421e-24,7.114186035568031,0.145,0.002,1.0772966021021765e-19,13,g7923,g7923,Laminin G domain
6.0904643456229315e-24,6.802251910758301,0.153,0.002,1.2618833077696152e-19,13,g29267,NA,NA
9.387051166314399e-24,4.3917733875336715,0.237,0.016,1.9449031311486803e-19,13,g3395,g3395,G-protein coupled receptor activity
2.616590406965892e-23,4.543034517003857,0.237,0.019,5.421313664192632e-19,13,g25002,g25002,activation of NF-kappaB-inducing kinase activity
2.634825761284516e-23,7.349851515562364,0.13,0.001,5.459095494805389e-19,13,g19830,g19830,"Fibrinogen beta and gamma chains, C-terminal globular domain"
3.733378480308672e-23,6.702903262775702,0.145,0.002,7.735186873351538e-19,13,g27102,g27102,EF-hand domain
3.905058632364569e-23,2.7005306082276324,0.389,0.147,8.090890980396151e-19,13,SPDEF,g21805,sequence-specific DNA binding
8.030160605722212e-23,3.877616761267484,0.244,0.031,1.663768975899585e-18,13,PLCD4,g27009,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4"
1.6504845676768447e-22,6.7415772783765,0.13,0.002,3.4196389757696544e-18,13,g19291,g19291,extracellularly glutamate-gated ion channel activity
2.126519612146147e-22,3.3325001721576544,0.305,0.087,4.405935984405602e-18,13,LOXHD1,g3214,Lipoxygenase homology domains 1b
3.8259856134757825e-22,5.162468293920151,0.16,0.005,7.927059592560474e-18,13,g19864,NA,NA
5.210081750405066e-22,7.029484734642514,0.122,0.001,1.0794768378664256e-17,13,g10813,g10813,peroxidase activity
5.542246771908119e-22,6.596636835771921,0.153,0.004,1.1482981086716431e-17,13,Ly6i,g4192,u-PAR/Ly-6 domain
8.69217778993517e-22,4.719181175735793,0.206,0.016,1.8009323162966677e-17,13,PROSER1.1,g18256,Domain of unknown function (DUF4476)
2.0687118011659706e-21,6.958945784914649,0.13,0.002,4.2861639808357745e-17,13,g22396,g22396,zinc ion binding
3.608180395508274e-21,5.034440018414324,0.183,0.01,7.475788961453593e-17,13,POU4F2,g16502,"POU domain, class 4, transcription factor"
5.384697745936077e-21,8.807613551215052,0.107,0,1.1156555259804959e-16,13,g10835,g10835,acetylcholine-gated cation-selective channel activity
7.604605654235343e-21,7.540415660415816,0.107,0.001,1.5755982455010207e-16,13,g15929,g15929,sequestering of TGFbeta in extracellular matrix
8.424809046927891e-21,4.95849031989343,0.176,0.008,1.7455361864329898e-16,13,g6218,g6218,Ligand-gated ion channel
1.1095954332379048e-20,4.542770839975747,0.198,0.017,2.298970778125615e-16,13,g7163,g7163,voltage-gated sodium channel activity
5.811599984354182e-20,6.547714092733101,0.122,0.002,1.204105400758343e-15,13,FCN2.2,g6822,Fibrinogen-related domains (FReDs)
5.847197198140141e-20,3.933234952536453,0.237,0.025,1.2114807874826559e-15,13,g30146,g30146,-
1.0939820385721917e-19,3.3083404002699783,0.313,0.065,2.266621385717724e-15,13,g1978,g1978,Cytoskeletal-regulatory complex EF hand
2.2940836133425883e-19,5.403763545521496,0.145,0.004,4.753111838484508e-15,13,g21119,NA,NA
3.374271675378083e-19,3.9076680851704197,0.221,0.023,6.99115348421585e-15,13,KCNIP4,g6200,potassium channel regulator activity
4.290451066045641e-19,3.580648066639478,0.244,0.045,8.889385563739963e-15,13,g12777,g12777,erythroblast transformation specific domain
4.426230063906259e-19,4.00061079842413,0.214,0.03,9.170706069407379e-15,13,KCND3.3,g29043,A-type (transient outward) potassium channel activity
7.081779373219927e-19,4.144308204243791,0.198,0.015,1.4672738683374366e-14,13,KCNA2.6,g21889,potassium voltage-gated channel
7.982634052878966e-19,5.6474701213517156,0.13,0.004,1.653921949415993e-14,13,GLIPR2.2,g6743,Golgi-associated plant pathogenesis-related protein
8.22083112642204e-19,4.987248398625533,0.16,0.025,1.7032740010833824e-14,13,FAT4.2,g9335,Protocadherin Fat
1.0403827591350224e-18,2.7401880374797036,0.321,0.113,2.155569038651853e-14,13,PTCHD3.2,g13757,"molting cycle, collagen and cuticulin-based cuticle"
2.330370750877842e-18,6.050957921639018,0.145,0.005,4.8282951587438004e-14,13,g4753,g4753,acetylcholine-gated cation-selective channel activity
3.1095903068608854e-18,7.349039650304995,0.107,0.001,6.442760156785069e-14,13,g8053,g8053,protein secretion by the type VII secretion system
4.745740146022121e-18,6.318845373549508,0.115,0.002,9.832699008543232e-14,13,g5097,NA,NA
8.426430343055052e-18,7.204897546480882,0.115,0.003,1.7458721027775762e-13,13,g8443,NA,NA
1.9791246812357142e-17,3.9684206121754926,0.206,0.022,4.1005484270522764e-13,13,g7895,g7895,Protein tyrosine kinase
2.9468371806720426e-17,8.495637822652167,0.084,0.001,6.105551954634405e-13,13,g13910,g13910,structural constituent of cuticle
9.632921797508716e-17,2.822385303337873,0.298,0.077,1.995845067225831e-12,13,unc.10,g9990,regulating synaptic membrane exocytosis
1.2397754297865952e-16,6.8498874274200405,0.107,0.002,2.5686907129748465e-12,13,Rdl.6,g6446,GABA-A receptor activity
3.456105890689025e-16,6.060652954563593,0.115,0.004,7.1607057949185904e-12,13,g16501,NA,NA
3.6744786470434723e-16,4.557164459230375,0.137,0.007,7.61315230880937e-12,13,g20300,g20300,detection of mechanical stimulus
3.715756759793902e-16,4.273784024611438,0.16,0.01,7.698676430616985e-12,13,g22435,g22435,Ligated ion channel L-glutamate- and glycine-binding site
4.461070610502564e-16,3.835799875654292,0.198,0.021,9.242892197900263e-12,13,g16368,g16368,EF-hand domain
5.685580296591412e-16,2.0392736264466276,0.374,0.198,1.1779953816507746e-11,13,g4046,g4046,cobalamin catabolic process
7.390438284624422e-16,12.049668827470986,0.061,0,1.531224908191334e-11,13,g3903,g3903,biological adhesion
7.472427286526249e-16,5.380916979150582,0.115,0.004,1.5482122094953734e-11,13,g30191,g30191,-
8.926478972231905e-16,6.701921456907011,0.099,0.002,1.8494771782567282e-11,13,g24156,g24156,hyaluronic acid binding
1.4228243230294573e-15,1.3084904920156455,0.702,0.554,2.9479497148847324e-11,13,g23153,g23153,erythroblast transformation specific domain
1.6723731452609467e-15,6.190032187288936,0.099,0.002,3.4649899196661555e-11,13,g8433,NA,NA
2.6949504835679797e-15,1.6916297164564984,0.443,0.255,5.583667906904497e-11,13,HNRNPAB,g11693,epithelial to mesenchymal transition
3.0430464499880254e-15,5.823129267779982,0.107,0.003,6.30488793973019e-11,13,g20377,g20377,Ligand-gated ion channel
4.8343224102606085e-15,8.569761596617273,0.076,0,1.0016232601818955e-10,13,g3262,g3262,regulation of response to stimulus
